,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
PR_reasoned_2017_04_17_Instance_40851,563,569,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40853,797,803,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40855,819,825,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40857,990,996,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40859,1297,1303,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40861,1428,1434,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_40863,1514,1520,hypoxia-inducible factor 1-alpha,PR:000008555,15328538
PR_reasoned_2017_04_17_Instance_13445,4,31,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13447,250,277,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13449,279,284,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13451,453,480,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13453,509,514,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13455,556,561,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13457,884,889,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13459,1155,1160,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13461,1180,1185,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13463,1351,1356,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_13465,1486,1491,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15345036
PR_reasoned_2017_04_17_Instance_14475,0,3,BMP,PR:000000034,15492776
PR_reasoned_2017_04_17_Instance_14477,550,554,growth/differentiation factor 5,PR:000000281,15492776
PR_reasoned_2017_04_17_Instance_14479,563,589,BMP,PR:000000034,15492776
PR_reasoned_2017_04_17_Instance_14481,591,594,BMP,PR:000000034,15492776
PR_reasoned_2017_04_17_Instance_14483,764,768,growth/differentiation factor 5,PR:000000281,15492776
PR_reasoned_2017_04_17_Instance_14485,1027,1030,BMP,PR:000000034,15492776
PR_reasoned_2017_04_17_Instance_14487,1100,1106,BMP receptor type-1A,PR:000000035,15492776
PR_reasoned_2017_04_17_Instance_14489,1198,1204,BMP receptor type-1A,PR:000000035,15492776
PR_reasoned_2017_04_17_Instance_14491,1221,1225,growth/differentiation factor 5,PR:000000281,15492776
PR_reasoned_2017_04_17_Instance_14493,1337,1343,BMP receptor type-1A,PR:000000035,15492776
PR_reasoned_2017_04_17_Instance_14495,1427,1433,BMP receptor type-1A,PR:000000035,15492776
PR_reasoned_2017_04_17_Instance_15097,27,31,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15099,75,89,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15101,91,95,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15103,186,190,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15105,179,182,apoptosis regulator BAX,PR:000002193,15550985
PR_reasoned_2017_04_17_Instance_15107,293,297,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15109,309,313,NT-3 growth factor receptor,PR:000011471,15550985
PR_reasoned_2017_04_17_Instance_15111,524,528,NT-3 growth factor receptor,PR:000011471,15550985
PR_reasoned_2017_04_17_Instance_15113,734,738,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15115,808,812,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15117,944,958,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15119,960,964,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15121,1108,1112,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_15123,1144,1148,NT-3 growth factor receptor,PR:000011471,15550985
PR_reasoned_2017_04_17_Instance_15125,1156,1160,NT-3 growth factor receptor,PR:000011471,15550985
PR_reasoned_2017_04_17_Instance_15127,1207,1212,runt-related transcription factor 3,PR:000014365,15550985
PR_reasoned_2017_04_17_Instance_15129,1509,1513,neurotrophin-3,PR:000011459,15550985
PR_reasoned_2017_04_17_Instance_41231,0,5,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41233,76,81,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41235,312,317,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41237,485,490,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41239,204,209,apoptosis regulator Bcl-2,PR:000002307,15560850
PR_reasoned_2017_04_17_Instance_41241,603,608,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41243,761,766,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41245,779,784,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41257,856,861,RAF proto-oncogene serine/threonine-protein kinase,PR:000003244,15560850
PR_reasoned_2017_04_17_Instance_41259,875,880,RAF proto-oncogene serine/threonine-protein kinase,PR:000003244,15560850
PR_reasoned_2017_04_17_Instance_41261,915,920,RAF proto-oncogene serine/threonine-protein kinase,PR:000003244,15560850
PR_reasoned_2017_04_17_Instance_41263,1001,1006,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41265,1038,1043,RAF proto-oncogene serine/threonine-protein kinase,PR:000003244,15560850
PR_reasoned_2017_04_17_Instance_41267,1127,1132,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41269,1151,1156,RAF proto-oncogene serine/threonine-protein kinase,PR:000003244,15560850
PR_reasoned_2017_04_17_Instance_41271,1247,1252,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41273,1302,1307,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41275,1324,1329,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41277,1509,1514,BAG family molecular chaperone regulator 1,PR:000004619,15560850
PR_reasoned_2017_04_17_Instance_41579,140,145,heat shock cognate 71 kDa protein,PR:000008812,15560850
PR_reasoned_2017_04_17_Instance_41583,146,151,hsp70 family chaperone,PR:000003425,15560850
PR_reasoned_2017_04_17_Instance_41591,214,217,RAF proto-oncogene serine/threonine-protein kinase,PR:000003244,15560850
PR_reasoned_2017_04_17_Instance_41597,870,874,pulmonary surfactant-associated protein C,PR:000014774,15560850
PR_reasoned_2017_04_17_Instance_41599,910,914,pulmonary surfactant-associated protein C,PR:000014774,15560850
PR_reasoned_2017_04_17_Instance_41601,1146,1150,pulmonary surfactant-associated protein C,PR:000014774,15560850
PR_reasoned_2017_04_17_Instance_121283,458,462,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_121285,748,752,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_121287,914,918,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_121529,867,871,RNA binding protein fox-1 homolog 3,PR:000006252,15588329
PR_reasoned_2017_04_17_Instance_15709,282,286,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_15711,319,327,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_15713,541,549,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_15715,970,978,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_15717,1102,1113,cathepsin D,PR:000006025,15588329
PR_reasoned_2017_04_17_Instance_15719,1461,1469,battenin,PR:000005591,15588329
PR_reasoned_2017_04_17_Instance_17205,61,70,ATP synthase subunit c,PR:000022190,15588329
PR_reasoned_2017_04_17_Instance_17207,360,397,ATP synthase subunit c,PR:000022190,15588329
PR_reasoned_2017_04_17_Instance_17209,1020,1036,ATP synthase subunit c,PR:000022190,15588329
PR_reasoned_2017_04_17_Instance_17273,857,862,microtubule-associated protein 2,PR:000010124,15588329
PR_reasoned_2017_04_17_Instance_34283,56,61,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15615595
PR_reasoned_2017_04_17_Instance_34285,785,790,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15615595
PR_reasoned_2017_04_17_Instance_38245,756,783,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15615595
PR_reasoned_2017_04_17_Instance_41671,964,969,bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,PR:000009218,15615595
PR_reasoned_2017_04_17_Instance_121539,620,627,core histone,PR:000043452,15619330
PR_reasoned_2017_04_17_Instance_121541,50,57,core histone,PR:000043452,15619330
PR_reasoned_2017_04_17_Instance_121543,1473,1480,core histone,PR:000043452,15619330
PR_reasoned_2017_04_17_Instance_15973,30,36,TGF-beta 2,PR:000000183,15630473
PR_reasoned_2017_04_17_Instance_15975,519,548,TGF-beta 2,PR:000000183,15630473
PR_reasoned_2017_04_17_Instance_15977,820,830,cadherin-1,PR:000001447,15630473
PR_reasoned_2017_04_17_Instance_16035,41,46,zinc finger protein SNAI1,PR:000015308,15630473
PR_reasoned_2017_04_17_Instance_16037,619,624,zinc finger protein SNAI1,PR:000015308,15630473
PR_reasoned_2017_04_17_Instance_16039,724,729,zinc finger protein SNAI1,PR:000015308,15630473
PR_reasoned_2017_04_17_Instance_17355,81,84,cone-rod homeobox protein,PR:000005904,15676071
PR_reasoned_2017_04_17_Instance_17357,500,503,cone-rod homeobox protein,PR:000005904,15676071
PR_reasoned_2017_04_17_Instance_17359,517,520,cone-rod homeobox protein,PR:000005904,15676071
PR_reasoned_2017_04_17_Instance_17361,616,619,cone-rod homeobox protein,PR:000005904,15676071
PR_reasoned_2017_04_17_Instance_17363,703,706,cone-rod homeobox protein,PR:000005904,15676071
PR_reasoned_2017_04_17_Instance_17365,891,894,cone-rod homeobox protein,PR:000005904,15676071
PR_reasoned_2017_04_17_Instance_130012,1385,1392,insulin family protein,PR:000045358,15760270
PR_reasoned_2017_04_17_Instance_17773,0,6,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17775,257,263,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17777,287,293,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17779,196,255,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17781,300,306,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17783,574,580,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17785,604,610,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17787,796,802,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17789,873,879,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17791,991,997,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17793,1162,1168,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17795,1332,1338,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17799,1501,1507,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_17801,1548,1554,peroxisome proliferator-activated receptor gamma coactivator 1-alpha,PR:000013059,15760270
PR_reasoned_2017_04_17_Instance_41873,772,778,vascular endothelial growth factor A,PR:000017284,15784609
PR_reasoned_2017_04_17_Instance_41875,985,991,vascular endothelial growth factor A,PR:000017284,15784609
PR_reasoned_2017_04_17_Instance_14721,24,34,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_14723,90,100,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18829,411,421,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18831,515,525,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18833,642,652,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18835,836,846,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18837,906,916,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18839,1185,1195,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18841,1345,1355,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18843,1513,1523,annexin A7,PR:000004080,15819996
PR_reasoned_2017_04_17_Instance_18845,1380,1411,glial fibrillary acidic protein,PR:000007939,15819996
PR_reasoned_2017_04_17_Instance_18847,1413,1417,glial fibrillary acidic protein,PR:000007939,15819996
PR_reasoned_2017_04_17_Instance_18883,140,144,ETS translocation variant 4,PR:000007227,15836427
PR_reasoned_2017_04_17_Instance_42007,0,25,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42009,492,502,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42011,552,554,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42013,655,657,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42015,772,782,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42017,893,895,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42019,914,916,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42021,1036,1038,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42023,1099,1109,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42025,1145,1147,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_42027,1276,1278,gamma-aminobutyric acid receptor subunit gamma-2,PR:000007778,15850489
PR_reasoned_2017_04_17_Instance_20073,47,53,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_20075,92,98,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_20077,215,221,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_20079,406,412,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_20081,453,459,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_20083,485,491,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_20085,951,957,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_20087,1048,1054,disintegrin and metalloproteinase domain-containing protein 22,PR:000003718,15876356
PR_reasoned_2017_04_17_Instance_42303,79,83,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42305,569,573,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42307,699,703,transcription factor SOX-2,PR:000015426,15882093
PR_reasoned_2017_04_17_Instance_42309,708,712,transcription factor SOX-3,PR:000015428,15882093
PR_reasoned_2017_04_17_Instance_42311,766,770,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42313,927,931,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42315,1010,1014,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42317,1110,1114,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42319,1261,1265,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42321,1376,1380,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42323,1429,1433,paired box protein Pax-6,PR:000012318,15882093
PR_reasoned_2017_04_17_Instance_42325,1471,1475,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_42327,1493,1497,transcription factor SOX-1,PR:000015417,15882093
PR_reasoned_2017_04_17_Instance_20349,42,46,DNA replication licensing factor MCM4,PR:000010246,15917436
PR_reasoned_2017_04_17_Instance_20351,225,229,DNA replication licensing factor MCM4,PR:000010246,15917436
PR_reasoned_2017_04_17_Instance_20353,423,427,DNA replication licensing factor MCM4,PR:000010246,15917436
PR_reasoned_2017_04_17_Instance_20355,767,771,DNA replication licensing factor MCM4,PR:000010246,15917436
PR_reasoned_2017_04_17_Instance_20357,830,834,DNA replication licensing factor MCM4,PR:000010246,15917436
PR_reasoned_2017_04_17_Instance_20359,1115,1119,DNA replication licensing factor MCM4,PR:000010246,15917436
PR_reasoned_2017_04_17_Instance_20361,1314,1318,DNA replication licensing factor MCM4,PR:000010246,15917436
PR_reasoned_2017_04_17_Instance_150906,397,401,cystic fibrosis transmembrane conductance regulator,PR:000001044,15921521
PR_reasoned_2017_04_17_Instance_20415,197,248,cystic fibrosis transmembrane conductance regulator,PR:000001044,15921521
PR_reasoned_2017_04_17_Instance_20417,250,254,cystic fibrosis transmembrane conductance regulator,PR:000001044,15921521
PR_reasoned_2017_04_17_Instance_20781,367,371,cystic fibrosis transmembrane conductance regulator,PR:000001044,15921521
PR_reasoned_2017_04_17_Instance_150935,18,23,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_150937,900,906,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_150939,894,898,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_150941,909,915,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_150943,1226,1231,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_150945,1288,1293,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_150947,1388,1393,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_160038,336,340,taste receptor type 2,PR:000036337,15938754
PR_reasoned_2017_04_17_Instance_160217,107,112,nuclear RNA export factor 1 (human),PR:Q9UBU9,16027110
PR_reasoned_2017_04_17_Instance_160219,364,369,nuclear RNA export factor 1 (human),PR:Q9UBU9,16027110
PR_reasoned_2017_04_17_Instance_160221,788,793,nuclear RNA export factor 1 (human),PR:Q9UBU9,16027110
PR_reasoned_2017_04_17_Instance_160223,1002,1007,nuclear RNA export factor 1 (human),PR:Q9UBU9,16027110
PR_reasoned_2017_04_17_Instance_160225,1352,1357,nuclear RNA export factor 1 (human),PR:Q9UBU9,16027110
PR_reasoned_2017_04_17_Instance_160227,1443,1448,nuclear RNA export factor 1 (human),PR:Q9UBU9,16027110
PR_reasoned_2017_04_17_Instance_160317,542,547,nuclear RNA export factor 2 (human),PR:Q9GZY0,16027110
PR_reasoned_2017_04_17_Instance_43277,103,106,nuclear RNA export factor 1,PR:000011535,16027110
PR_reasoned_2017_04_17_Instance_43279,360,363,nuclear RNA export factor 1,PR:000011535,16027110
PR_reasoned_2017_04_17_Instance_43281,745,749,nuclear RNA export factor 2,PR:000011536,16027110
PR_reasoned_2017_04_17_Instance_43283,784,787,nuclear RNA export factor 1,PR:000011535,16027110
PR_reasoned_2017_04_17_Instance_43285,805,809,nuclear RNA export factor 1,PR:000011535,16027110
PR_reasoned_2017_04_17_Instance_43287,998,1001,nuclear RNA export factor 1,PR:000011535,16027110
PR_reasoned_2017_04_17_Instance_43289,1348,1351,nuclear RNA export factor 1,PR:000011535,16027110
PR_reasoned_2017_04_17_Instance_43291,1439,1442,nuclear RNA export factor 1,PR:000011535,16027110
PR_reasoned_2017_04_17_Instance_20991,41,45,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_20993,93,99,homer protein homolog 3,PR:000008680,16098226
PR_reasoned_2017_04_17_Instance_20995,101,106,"dynein light chain 1, cytoplasmic",PR:000002325,16098226
PR_reasoned_2017_04_17_Instance_20997,111,117,E3 ubiquitin-protein ligase TRIM11,PR:000016642,16098226
PR_reasoned_2017_04_17_Instance_20999,145,149,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21001,309,313,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21003,402,406,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21005,498,502,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21007,616,620,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21009,784,788,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21011,839,843,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21013,922,928,homer protein homolog 3,PR:000008680,16098226
PR_reasoned_2017_04_17_Instance_21015,949,954,"dynein light chain 1, cytoplasmic",PR:000002325,16098226
PR_reasoned_2017_04_17_Instance_21017,989,995,E3 ubiquitin-protein ligase TRIM11,PR:000016642,16098226
PR_reasoned_2017_04_17_Instance_21019,1014,1018,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21021,1178,1182,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21023,1198,1204,homer protein homolog 3,PR:000008680,16098226
PR_reasoned_2017_04_17_Instance_21025,1206,1211,"dynein light chain 1, cytoplasmic",PR:000002325,16098226
PR_reasoned_2017_04_17_Instance_21027,1216,1222,E3 ubiquitin-protein ligase TRIM11,PR:000016642,16098226
PR_reasoned_2017_04_17_Instance_21029,1259,1263,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21031,1269,1275,homer protein homolog 3,PR:000008680,16098226
PR_reasoned_2017_04_17_Instance_21033,1280,1285,"dynein light chain 1, cytoplasmic",PR:000002325,16098226
PR_reasoned_2017_04_17_Instance_21035,1445,1449,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21037,1538,1542,paired box protein Pax-6,PR:000012318,16098226
PR_reasoned_2017_04_17_Instance_21585,0,4,zinc finger protein ZFPM2,PR:000017653,16103912
PR_reasoned_2017_04_17_Instance_21587,491,495,zinc finger protein ZFPM2,PR:000017653,16103912
PR_reasoned_2017_04_17_Instance_21589,497,502,zinc finger protein ZFPM2,PR:000017653,16103912
PR_reasoned_2017_04_17_Instance_21591,616,620,zinc finger protein ZFPM2,PR:000017653,16103912
PR_reasoned_2017_04_17_Instance_21593,837,841,zinc finger protein ZFPM2,PR:000017653,16103912
PR_reasoned_2017_04_17_Instance_21595,1123,1127,zinc finger protein ZFPM2,PR:000017653,16103912
PR_reasoned_2017_04_17_Instance_21597,1232,1236,zinc finger protein ZFPM2,PR:000017653,16103912
PR_reasoned_2017_04_17_Instance_170182,533,536,huntingtin,PR:000008840,16109169
PR_reasoned_2017_04_17_Instance_43567,47,50,huntingtin,PR:000008840,16109169
PR_reasoned_2017_04_17_Instance_43569,150,160,huntingtin,PR:000008840,16109169
PR_reasoned_2017_04_17_Instance_43571,166,168,huntingtin,PR:000008840,16109169
PR_reasoned_2017_04_17_Instance_43573,600,610,huntingtin,PR:000008840,16109169
PR_reasoned_2017_04_17_Instance_43575,863,868,protein Wnt-3a,PR:000017443,16109169
PR_reasoned_2017_04_17_Instance_43577,870,874,T-box transcription factor TBX6,PR:000016154,16109169
PR_reasoned_2017_04_17_Instance_43579,879,883,delta-like protein 1,PR:000006523,16109169
PR_reasoned_2017_04_17_Instance_43581,943,947,homeobox protein OTX2,PR:000012086,16109169
PR_reasoned_2017_04_17_Instance_43583,1154,1159,nodal protein,PR:000000105,16109169
PR_reasoned_2017_04_17_Instance_43585,1161,1165,fibroblast growth factor 8,PR:000007499,16109169
PR_reasoned_2017_04_17_Instance_43587,1170,1173,homeobox protein goosecoid,PR:000008278,16109169
PR_reasoned_2017_04_17_Instance_43589,1194,1195,brachyury protein,PR:000016001,16109169
PR_reasoned_2017_04_17_Instance_43591,1197,1206,brachyury protein,PR:000016001,16109169
PR_reasoned_2017_04_17_Instance_43593,1212,1216,homeobox even-skipped homolog protein 1,PR:000007241,16109169
PR_reasoned_2017_04_17_Instance_43595,1524,1534,huntingtin,PR:000008840,16109169
PR_reasoned_2017_04_17_Instance_45953,542,552,huntingtin,PR:000008840,16109169
PR_reasoned_2017_04_17_Instance_44109,584,589,photoreceptor-specific nuclear receptor,PR:000011403,16110338
PR_reasoned_2017_04_17_Instance_44111,786,793,short-wave-sensitive opsin 1,PR:000001195,16110338
PR_reasoned_2017_04_17_Instance_44545,46,57,aquaporin-2,PR:000004182,16121255
PR_reasoned_2017_04_17_Instance_44547,313,335,vasopressin V2 receptor,PR:000001683,16121255
PR_reasoned_2017_04_17_Instance_44549,337,342,vasopressin V2 receptor,PR:000001683,16121255
PR_reasoned_2017_04_17_Instance_44551,392,403,aquaporin-2,PR:000004182,16121255
PR_reasoned_2017_04_17_Instance_44553,405,409,aquaporin-2,PR:000004182,16121255
PR_reasoned_2017_04_17_Instance_44555,685,689,aquaporin-2,PR:000004182,16121255
PR_reasoned_2017_04_17_Instance_44557,897,901,aquaporin-2,PR:000004182,16121255
PR_reasoned_2017_04_17_Instance_44559,1042,1046,aquaporin-2,PR:000004182,16121255
PR_reasoned_2017_04_17_Instance_44561,1215,1219,aquaporin-2,PR:000004182,16121255
PR_reasoned_2017_04_17_Instance_21409,441,447,glutamate receptor 2,PR:000008234,16216087
PR_reasoned_2017_04_17_Instance_21411,482,488,glutamate receptor 2,PR:000008234,16216087
PR_reasoned_2017_04_17_Instance_22311,775,781,glutamate receptor 2,PR:000008234,16216087
PR_reasoned_2017_04_17_Instance_22313,988,994,glutamate receptor 2,PR:000008234,16216087
PR_reasoned_2017_04_17_Instance_22315,1112,1118,glutamate receptor 2,PR:000008234,16216087
PR_reasoned_2017_04_17_Instance_22317,1146,1152,glutamate receptor 2,PR:000008234,16216087
PR_reasoned_2017_04_17_Instance_22319,1220,1226,glutamate receptor 2,PR:000008234,16216087
