,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
UBERON_Instance_480948,862,867,kidney,UBERON:0002113,16121255
UBERON_Instance_480950,1165,1170,kidney,UBERON:0002113,16121255
UBERON_Instance_480158,357,366,embryo,UBERON:0000922,16121256
UBERON_Instance_480160,1498,1507,embryo,UBERON:0000922,16121256
UBERON_Instance_481080,441,446,liver,UBERON:0002107,16121256
UBERON_Instance_481082,526,533,heart,UBERON:0000948,16121256
UBERON_Instance_481084,1334,1339,blood,UBERON:0000178,16121256
UBERON_Instance_480010,604,613,forebrain,UBERON:0001890,16216087
UBERON_Instance_480012,795,804,forebrain,UBERON:0001890,16216087
UBERON_Instance_481544,934,940,cortex,UBERON:0001851,16216087
UBERON_Instance_481546,1020,1035,piriform cortex,UBERON:0004725,16216087
UBERON_Instance_510058,408,413,liver,UBERON:0002107,16221973
UBERON_Instance_510060,469,474,liver,UBERON:0002107,16221973
UBERON_Instance_510062,618,623,liver,UBERON:0002107,16221973
UBERON_Instance_510198,398,407,embryo,UBERON:0000922,16221973
UBERON_Instance_510696,86,106,epithelium of bronchus,UBERON:0002031,16255782
UBERON_Instance_510698,485,505,epithelium of bronchus,UBERON:0002031,16255782
UBERON_Instance_470002,396,401,brain,UBERON:0000955,16279840
UBERON_Instance_511128,528,534,tissue,UBERON:0000479,16279840
UBERON_Instance_510250,849,858,embryo,UBERON:0000922,16362077
UBERON_Instance_510252,1082,1088,embryo,UBERON:0000922,16362077
UBERON_Instance_510254,1263,1269,embryo,UBERON:0000922,16362077
UBERON_Instance_510574,699,718,stroma of bone marrow,UBERON:0007195,16362077
UBERON_Instance_510580,1531,1542,bone marrow,UBERON:0002371,16362077
UBERON_Instance_510832,859,870,mesenchyme,UBERON:0003104,16362077
UBERON_Instance_510864,1428,1434,bone marrow,UBERON:0002371,16362077
UBERON_Instance_530212,1416,1425,embryo,UBERON:0000922,16410827
UBERON_Instance_530642,86,95,internal ear,UBERON:0001846,16410827
UBERON_Instance_530644,155,164,internal ear,UBERON:0001846,16410827
UBERON_Instance_530646,995,1004,internal ear,UBERON:0001846,16410827
UBERON_Instance_530648,1079,1089,internal ear,UBERON:0001846,16410827
UBERON_Instance_530650,1561,1571,internal ear,UBERON:0001846,16410827
UBERON_Instance_530786,450,464,sense organ,UBERON:0000020,16410827
UBERON_Instance_530792,969,983,sense organ,UBERON:0000020,16410827
UBERON_Instance_530810,705,720,macula,UBERON:0000054,16410827
UBERON_Instance_531050,847,850,ear,UBERON:0001690,16410827
UBERON_Instance_531070,1103,1110,cochlea,UBERON:0001844,16410827
UBERON_Instance_531264,1115,1122,utricle of membranous labyrinth,UBERON:0001853,16410827
UBERON_Instance_531266,1161,1176,macula of saccule of membranous labyrinth,UBERON:0002212,16410827
UBERON_Instance_531268,1351,1354,ear,UBERON:0001690,16410827
UBERON_Instance_531270,1398,1412,spiral organ of cochlea,UBERON:0002227,16410827
UBERON_Instance_530004,1006,1013,crista ampullaris,UBERON:0004721,16410827
UBERON_Instance_530262,42,51,embryo,UBERON:0000922,16433929
UBERON_Instance_530264,527,536,embryo,UBERON:0000922,16433929
UBERON_Instance_530266,988,997,embryo,UBERON:0000922,16433929
UBERON_Instance_530268,1170,1177,embryo,UBERON:0000922,16433929
UBERON_Instance_530270,1267,1274,embryo,UBERON:0000922,16433929
UBERON_Instance_530272,1434,1443,embryo,UBERON:0000922,16433929
UBERON_Instance_531610,1296,1302,morula,UBERON:0000085,16433929
UBERON_Instance_531612,1318,1328,blastocyst,UBERON:0000358,16433929
UBERON_Instance_531614,1477,1487,blastocyst,UBERON:0000358,16433929
UBERON_Instance_531616,1466,1472,morula,UBERON:0000085,16433929
UBERON_Instance_531672,864,869,liver,UBERON:0002107,16462940
UBERON_Instance_531678,1288,1295,gonad,UBERON:0000991,16462940
UBERON_Instance_531778,1011,1018,gonad,UBERON:0000991,16462940
UBERON_Instance_490002,572,577,brain,UBERON:0000955,16504143
UBERON_Instance_530440,174,188,nervous system,UBERON:0001016,16504143
UBERON_Instance_530552,652,662,cerebellum,UBERON:0002037,16504143
UBERON_Instance_530636,581,592,spinal cord,UBERON:0002240,16504143
UBERON_Instance_490000,231,244,early embryo,UBERON:0019248,16504174
UBERON_Instance_520002,1197,1210,early embryo,UBERON:0019248,16504174
UBERON_Instance_550098,113,122,embryo,UBERON:0000922,16504174
UBERON_Instance_550102,262,271,embryo,UBERON:0000922,16504174
UBERON_Instance_550276,1384,1395,blastocyst,UBERON:0000358,16504174
UBERON_Instance_860052,165,171,immune system,UBERON:0002405,16507151
UBERON_Instance_550336,37,42,colon,UBERON:0001155,16517939
UBERON_Instance_550370,500,516,gastrointestinal system,UBERON:0005409,16517939
UBERON_Instance_550372,532,539,tissue,UBERON:0000479,16517939
UBERON_Instance_550374,988,1004,gastrointestinal system,UBERON:0005409,16517939
UBERON_Instance_550148,1316,1321,adult organism,UBERON:0007023,16539743
UBERON_Instance_550454,577,589,pineal body,UBERON:0001905,16539743
UBERON_Instance_550456,1322,1334,pineal body,UBERON:0001905,16539743
UBERON_Instance_550464,93,100,retina,UBERON:0000966,16539743
UBERON_Instance_550466,546,553,retina,UBERON:0000966,16539743
UBERON_Instance_550522,626,633,retina,UBERON:0000966,16539743
UBERON_Instance_570378,601,610,embryo,UBERON:0000922,16579849
UBERON_Instance_570962,89,94,urine,UBERON:0001088,16579849
UBERON_Instance_570964,138,143,urine,UBERON:0001088,16579849
UBERON_Instance_571018,1395,1400,liver,UBERON:0002107,16579849
UBERON_Instance_570400,422,445,extraembryonic endoderm,UBERON:0008945,16611361
UBERON_Instance_570402,1323,1332,embryo,UBERON:0000922,16611361
UBERON_Instance_571134,197,203,organ,UBERON:0000062,16611361
UBERON_Instance_571136,218,223,liver,UBERON:0002107,16611361
UBERON_Instance_571138,225,247,digestive tract,UBERON:0001555,16611361
UBERON_Instance_571140,252,257,heart,UBERON:0000948,16611361
UBERON_Instance_571142,1083,1092,intestine,UBERON:0000160,16611361
UBERON_Instance_571870,1059,1069,epithelium,UBERON:0000483,16611361
UBERON_Instance_570708,82,104,extraembryonic tissue,UBERON:0005292,16628246
UBERON_Instance_570710,693,700,embryo,UBERON:0000922,16628246
UBERON_Instance_570712,931,937,embryo,UBERON:0000922,16628246
UBERON_Instance_570714,1074,1096,extraembryonic tissue,UBERON:0005292,16628246
UBERON_Instance_570810,1163,1171,placenta,UBERON:0001987,16628246
UBERON_Instance_571200,21,32,trophoblast,UBERON:0000088,16628246
UBERON_Instance_571202,838,847,embryo,UBERON:0000922,16628246
UBERON_Instance_571204,848,859,trophoblast,UBERON:0000088,16628246
UBERON_Instance_571206,1250,1257,tissue,UBERON:0000479,16628246
UBERON_Instance_571208,1381,1392,trophoblast,UBERON:0000088,16628246
UBERON_Instance_571522,221,228,carcass,UBERON:0008979,16670015
UBERON_Instance_540000,127,131,wing,UBERON:0000023,16700629
UBERON_Instance_590010,487,493,testis,UBERON:0000473,16700629
UBERON_Instance_590012,928,934,testis,UBERON:0000473,16700629
UBERON_Instance_590014,1555,1561,testis,UBERON:0000473,16700629
UBERON_Instance_590724,512,518,gonad,UBERON:0000991,16700629
UBERON_Instance_590726,977,983,gonad,UBERON:0000991,16700629
UBERON_Instance_590994,359,365,gonad,UBERON:0000991,16700629
UBERON_Instance_590996,795,800,gonad,UBERON:0000991,16700629
UBERON_Instance_590998,1090,1095,gonad,UBERON:0000991,16700629
UBERON_Instance_580002,1489,1508,reproductive organ,UBERON:0003133,16700629
UBERON_Instance_610240,1566,1571,female gonad,UBERON:0000992,16700629
UBERON_Instance_620006,278,284,anlage,UBERON:0007688,16700629
UBERON_Instance_590358,363,371,extraembryonic endoderm,UBERON:0008945,16787536
UBERON_Instance_590360,459,468,embryo,UBERON:0000922,16787536
UBERON_Instance_590362,518,527,embryo,UBERON:0000922,16787536
UBERON_Instance_590364,615,622,embryo,UBERON:0000922,16787536
UBERON_Instance_590366,743,750,embryo,UBERON:0000922,16787536
UBERON_Instance_590368,1559,1568,embryo,UBERON:0000922,16787536
UBERON_Instance_590666,758,768,mesoderm,UBERON:0000926,16787536
UBERON_Instance_591234,102,110,endoderm,UBERON:0000925,16787536
UBERON_Instance_591236,118,124,somite,UBERON:0002329,16787536
UBERON_Instance_591238,317,326,epithelium,UBERON:0000483,16787536
UBERON_Instance_591240,354,371,visceral endoderm,UBERON:0004877,16787536
UBERON_Instance_591242,373,375,visceral endoderm,UBERON:0004877,16787536
UBERON_Instance_591244,792,801,allantois,UBERON:0004340,16787536
UBERON_Instance_591246,810,815,heart,UBERON:0000948,16787536
UBERON_Instance_591248,853,861,mesoderm,UBERON:0000926,16787536
UBERON_Instance_591250,870,877,tissue,UBERON:0000479,16787536
UBERON_Instance_591252,903,925,yolk sac blood island,UBERON:0011919,16787536
UBERON_Instance_591254,989,997,yolk sac,UBERON:0001040,16787536
UBERON_Instance_591256,998,1011,blood vessel,UBERON:0001981,16787536
UBERON_Instance_591258,1136,1144,endoderm,UBERON:0000925,16787536
UBERON_Instance_591264,1247,1249,visceral endoderm,UBERON:0004877,16787536
UBERON_Instance_591270,1357,1376,definitive endoderm,UBERON:0005439,16787536
UBERON_Instance_591272,1396,1398,visceral endoderm,UBERON:0004877,16787536
UBERON_Instance_610254,1184,1205,multilaminar epithelium,UBERON:0000486,16787536
UBERON_Instance_610256,1267,1297,stratified cuboidal epithelium,UBERON:0007603,16787536
UBERON_Instance_610258,1053,1059,somite,UBERON:0002329,16787536
UBERON_Instance_620028,262,268,amnion,UBERON:0000305,16787536
UBERON_Instance_620030,1250,1260,simple columnar epithelium,UBERON:0000485,16787536
UBERON_Instance_620032,1323,1349,simple squamous epithelium,UBERON:0000487,16787536
UBERON_Instance_610010,792,798,tissue,UBERON:0000479,16800892
UBERON_Instance_590622,1517,1526,embryo,UBERON:0000922,16870721
UBERON_Instance_560000,551,560,vault of skull,UBERON:0004339,16968134
UBERON_Instance_600002,679,688,vault of skull,UBERON:0004339,16968134
UBERON_Instance_630238,1027,1034,embryo,UBERON:0000922,16968134
UBERON_Instance_630920,596,608,neural crest,UBERON:0002342,16968134
UBERON_Instance_630004,984,993,vault of skull,UBERON:0004339,16968134
UBERON_Instance_640006,1517,1523,tissue,UBERON:0000479,16968134
UBERON_Instance_641324,1224,1231,tissue,UBERON:0000479,16968134
UBERON+extensions+nested_Instance_20258,1339,1349,epithelium,UBERON:0000483,17002498
UBERON_Instance_630428,348,357,embryo,UBERON:0000922,17002498
UBERON_Instance_630430,1267,1276,embryo,UBERON:0000922,17002498
UBERON_Instance_631242,597,606,outer epithelium,UBERON:0007376,17002498
UBERON_Instance_640286,80,86,thymus,UBERON:0002370,17002498
UBERON_Instance_640288,1101,1107,thymus,UBERON:0002370,17002498
UBERON_Instance_640292,617,637,multilaminar epithelium,UBERON:0000486,17002498
UBERON_Instance_640294,896,908,ectoderm,UBERON:0000924,17002498
UBERON_Instance_640296,917,935,squamous epithelium,UBERON:0006914,17002498
UBERON_Instance_640298,947,961,hair follicle,UBERON:0002073,17002498
UBERON_Instance_640304,991,1000,oral epithelium,UBERON:0002424,17002498
UBERON_Instance_640306,983,1000,corneal epithelium,UBERON:0001772,17002498
UBERON_Instance_640308,1059,1069,epithelium,UBERON:0000483,17002498
UBERON_Instance_640310,1078,1085,tissue,UBERON:0000479,17002498
UBERON_Instance_640312,1132,1146,hair follicle,UBERON:0002073,17002498
UBERON_Instance_640316,1183,1189,thymus,UBERON:0002370,17002498
UBERON_Instance_640318,1294,1304,epithelium,UBERON:0000483,17002498
UBERON_Instance_640320,1319,1325,organ,UBERON:0000062,17002498
UBERON_Instance_640324,1350,1361,mesenchyme,UBERON:0003104,17002498
UBERON_Instance_640326,1522,1532,colorectum,UBERON:0012652,17002498
UBERON_Instance_650064,963,968,calcareous tooth,UBERON:0001091,17002498
UBERON_Instance_840358,1157,1167,anatomical projection,UBERON:0004529,17002498
UBERON_Instance_641086,1230,1236,tissue,UBERON:0000479,17020410
UBERON_Instance_630044,144,158,cardiovascular system,UBERON:0004535,17022820
UBERON_Instance_630588,1046,1050,tail,UBERON:0002415,17022820
UBERON_Instance_630590,1199,1203,tail,UBERON:0002415,17022820
UBERON_Instance_630592,1320,1324,tail,UBERON:0002415,17022820
UBERON_Instance_630594,1479,1483,tail,UBERON:0002415,17022820
UBERON_Instance_630596,1513,1517,tail,UBERON:0002415,17022820
UBERON_Instance_641178,355,361,vessel,UBERON:0000055,17022820
UBERON_Instance_641180,805,819,carotid artery segment,UBERON:0005396,17022820
UBERON_Instance_641182,850,857,carotid artery segment,UBERON:0005396,17022820
UBERON_Instance_641184,881,886,blood,UBERON:0000178,17022820
UBERON_Instance_641186,911,917,vessel,UBERON:0000055,17022820
UBERON_Instance_641450,777,785,blood clot,UBERON:0010210,17022820
UBERON_Instance_641452,1230,1238,blood clot,UBERON:0010210,17022820
UBERON_Instance_590000,129,139,middle ear,UBERON:0001756,17029558
UBERON_Instance_630002,993,1003,middle ear,UBERON:0001756,17029558
UBERON_Instance_670004,1010,1020,epithelium,UBERON:0000483,17029558
UBERON_Instance_680006,1360,1370,middle ear,UBERON:0001756,17029558
UBERON_Instance_680008,1484,1494,middle ear,UBERON:0001756,17029558
UBERON_Instance_690564,1384,1397,embryo,UBERON:0000922,17069463
UBERON_Instance_690856,1529,1551,central nervous system,UBERON:0001017,17069463
UBERON_Instance_690486,173,187,cardiovascular system,UBERON:0004535,17078885
UBERON_Instance_690488,758,772,cardiovascular system,UBERON:0004535,17078885
UBERON_Instance_691082,32,44,neural crest,UBERON:0002342,17078885
UBERON_Instance_691084,78,90,neural crest,UBERON:0002342,17078885
UBERON_Instance_691086,117,130,outflow tract,UBERON:0004145,17078885
UBERON_Instance_691092,495,507,neural crest,UBERON:0002342,17078885
UBERON_Instance_691094,685,697,neural crest,UBERON:0002342,17078885
UBERON_Instance_691096,777,787,pharynx,UBERON:0006562,17078885
UBERON_Instance_691098,835,859,pharyngeal arch artery,UBERON:0004363,17078885
UBERON_Instance_691100,870,880,aortic sac,UBERON:0005432,17078885
UBERON_Instance_691102,905,915,pharynx,UBERON:0006562,17078885
UBERON_Instance_691104,916,921,organ,UBERON:0000062,17078885
UBERON_Instance_691106,998,1010,neural crest,UBERON:0002342,17078885
UBERON_Instance_691112,1214,1226,neural crest,UBERON:0002342,17078885
UBERON_Instance_691114,1280,1290,pharynx,UBERON:0006562,17078885
UBERON_Instance_691832,947,965,truncus arteriosus,UBERON:0002061,17078885
UBERON_Instance_691834,1295,1316,outflow tract,UBERON:0004145,17078885
UBERON_Instance_691836,1372,1379,heart,UBERON:0000948,17078885
UBERON_Instance_691840,1475,1495,cardiac neural crest,UBERON:0000095,17078885
UBERON_Instance_691842,1497,1500,cardiac neural crest,UBERON:0000095,17078885
UBERON_Instance_691844,1530,1542,neural crest,UBERON:0002342,17078885
UBERON_Instance_692136,1117,1137,cardiac neural crest,UBERON:0000095,17078885
UBERON_Instance_700056,396,416,cardiac neural crest,UBERON:0000095,17078885
UBERON_Instance_690614,67,76,embryo,UBERON:0000922,17083276
UBERON_Instance_690616,622,629,embryo,UBERON:0000922,17083276
UBERON_Instance_690618,759,766,embryo,UBERON:0000922,17083276
UBERON_Instance_690620,898,905,embryo,UBERON:0000922,17083276
UBERON_Instance_690622,1046,1053,embryo,UBERON:0000922,17083276
UBERON_Instance_690624,1166,1175,embryo,UBERON:0000922,17083276
UBERON_Instance_691648,845,855,blastocyst,UBERON:0000358,17083276
UBERON_Instance_691656,1020,1035,4 cell stage,UBERON:0007233,17083276
UBERON_Instance_691658,1025,1035,2 cell stage,UBERON:0007232,17083276
UBERON_Instance_700170,856,862,2 cell stage,UBERON:0007232,17083276
UBERON_Instance_610000,57,61,limb,UBERON:0002101,17194222
UBERON_Instance_620000,369,384,early embryo,UBERON:0019248,17194222
UBERON_Instance_690004,209,213,limb,UBERON:0002101,17194222
UBERON_Instance_710006,262,266,limb,UBERON:0002101,17194222
UBERON_Instance_710010,583,587,limb,UBERON:0002101,17194222
UBERON_Instance_710012,802,821,limb bud mesenchyme,UBERON:0010328,17194222
UBERON_Instance_710014,1017,1040,interdigital region mesenchyme,UBERON:0009585,17194222
UBERON_Instance_710016,1055,1060,digit,UBERON:0002544,17194222
UBERON_Instance_710020,1225,1230,limb,UBERON:0002101,17194222
UBERON_Instance_711304,97,110,mammary gland,UBERON:0001911,17201918
UBERON_Instance_711306,218,231,mammary gland,UBERON:0001911,17201918
UBERON_Instance_711308,248,254,breast,UBERON:0000310,17201918
UBERON_Instance_711310,516,529,mammary gland,UBERON:0001911,17201918
UBERON_Instance_711312,996,1009,mammary gland,UBERON:0001911,17201918
UBERON_Instance_711316,1168,1176,scapula,UBERON:0006849,17201918
UBERON_Instance_711318,1330,1336,duct,UBERON:0000058,17201918
UBERON_Instance_711320,1510,1516,duct,UBERON:0000058,17201918
UBERON_Instance_712082,47,53,kidney,UBERON:0002113,17206865
UBERON_Instance_712086,587,604,kidney epithelium,UBERON:0004819,17206865
UBERON_Instance_712088,1033,1056,proximal tubule,UBERON:0004134,17206865
UBERON_Instance_712090,1122,1127,kidney,UBERON:0002113,17206865
UBERON_Instance_712092,1285,1290,kidney,UBERON:0002113,17206865
UBERON_Instance_712094,1381,1387,kidney,UBERON:0002113,17206865
UBERON_Instance_712096,1484,1490,kidney,UBERON:0002113,17206865
UBERON_Instance_860054,1474,1480,immune system,UBERON:0002405,17244351
UBERON_Instance_630000,52,58,kidney,UBERON:0002113,17425782
UBERON_Instance_670002,324,330,kidney,UBERON:0002113,17425782
UBERON_Instance_730006,709,715,kidney,UBERON:0002113,17425782
UBERON_Instance_730008,1096,1102,tissue,UBERON:0000479,17425782
UBERON_Instance_730010,1225,1231,kidney,UBERON:0002113,17425782
UBERON_Instance_730012,1259,1266,stroma,UBERON:0003891,17425782
UBERON_Instance_730014,1324,1331,kidney,UBERON:0002113,17425782
UBERON_Instance_730016,1363,1375,ureteric bud,UBERON:0000084,17425782
UBERON_Instance_730018,1380,1402,metanephric mesenchyme,UBERON:0003220,17425782
UBERON_Instance_730020,1456,1468,ureteric bud,UBERON:0000084,17425782
UBERON_Instance_640000,50,64,adipose tissue,UBERON:0001013,17465682
UBERON_Instance_720004,485,499,adipose tissue,UBERON:0001013,17465682
UBERON_Instance_740006,655,660,liver,UBERON:0002107,17465682
UBERON_Instance_740012,1003,1017,adipose tissue,UBERON:0001013,17465682
UBERON_Instance_740014,1087,1093,organ,UBERON:0000062,17465682
UBERON_Instance_740016,1499,1513,adipose tissue,UBERON:0001013,17465682
UBERON_Instance_740020,1559,1565,organ,UBERON:0000062,17465682
UBERON_Instance_650000,102,122,islet of Langerhans,UBERON:0000006,17503968
UBERON_Instance_690002,159,175,islet of Langerhans,UBERON:0000006,17503968
UBERON_Instance_730004,216,221,liver,UBERON:0002107,17503968
UBERON_Instance_750006,544,550,islet of Langerhans,UBERON:0000006,17503968
UBERON_Instance_670000,28,43,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_710002,270,285,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_750004,287,289,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_770006,304,322,lymphoid follicle,UBERON:0000444,17565376
UBERON_Instance_770008,324,327,lymphoid follicle,UBERON:0000444,17565376
UBERON_Instance_770014,583,586,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_770016,591,594,lymphoid follicle,UBERON:0000444,17565376
UBERON_Instance_770018,717,720,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_770020,779,782,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_770022,1018,1020,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_770024,1026,1031,ileum,UBERON:0002116,17565376
UBERON_Instance_770026,1040,1046,spleen,UBERON:0002106,17565376
UBERON_Instance_770028,1109,1111,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_770030,1383,1386,Peyer's patch,UBERON:0001211,17565376
UBERON_Instance_770032,1419,1425,immune system,UBERON:0002405,17565376
UBERON_Instance_770616,774,784,cerebellum,UBERON:0002037,17590087
UBERON_Instance_770676,47,62,spinoocerebellum,UBERON:0014643,17590087
UBERON_Instance_770678,801,816,spinoocerebellum,UBERON:0014643,17590087
UBERON_Instance_720002,697,703,retina,UBERON:0000966,17608565
UBERON_Instance_760004,495,502,retina,UBERON:0000966,17608565
UBERON_Instance_780006,1024,1030,tissue,UBERON:0000479,17608565
UBERON_Instance_780008,1191,1197,retina,UBERON:0000966,17608565
UBERON_Instance_780680,365,371,limbic system,UBERON:0000349,17677002
UBERON_Instance_780682,482,488,adult organism,UBERON:0007023,17677002
UBERON_Instance_780684,782,787,brain,UBERON:0000955,17677002
UBERON_Instance_780690,1368,1373,brain,UBERON:0000955,17677002
UBERON_Instance_780692,1444,1449,nerve,UBERON:0001021,17677002
UBERON_Instance_780694,1471,1476,brain,UBERON:0000955,17677002
UBERON_Instance_780696,1515,1520,brain,UBERON:0000955,17677002
UBERON_Instance_780698,1566,1570,head,UBERON:0000033,17677002
