,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
GO_BP_2016_02_16_Instance_29729,625,628,death,GO:0016265,15850489
GO_BP_2016_02_16_Instance_29821,269,278,biological regulation,GO:0065007,15850489
GO_BP_2016_02_16_Instance_29825,513,522,gene expression,GO:0010467,15850489
GO_BP_2016_02_16_Instance_29827,896,906,gene expression,GO:0010467,15850489
GO_BP_2016_02_16_Instance_51697,1148,1163,gene expression,GO:0010467,15850489
GO_BP_2016_02_16_Instance_27063,160,169,gene expression,GO:0010467,15876356
GO_BP_2016_02_16_Instance_30073,590,595,parturition,GO:0007567,15876356
GO_BP_2016_02_16_Instance_30091,661,665,death,GO:0016265,15876356
GO_BP_2016_02_16_Instance_44983,1471,1484,fertilization,GO:0009566,15876356
GO_BP_2016_02_16_Instance_44985,1501,1513,neurogenesis,GO:0022008,15876356
GO_BP_2016_02_16_Instance_44987,1517,1528,proteolysis,GO:0006508,15876356
GO_BP_2016_02_16_Instance_140654,497,504,mitotic nuclear division,GO:0007067,15882093
GO_BP_2016_02_16_Instance_27469,0,18,neuron migration,GO:0001764,15882093
GO_BP_2016_02_16_Instance_27909,1395,1402,neuron migration,GO:0001764,15882093
GO_BP_2016_02_16_Instance_30261,351,358,biological regulation,GO:0065007,15882093
GO_BP_2016_02_16_Instance_31993,359,381,neuron fate specification,GO:0048665,15882093
GO_BP_2016_02_16_Instance_32063,272,281,gene expression,GO:0010467,15882093
GO_BP_2016_02_16_Instance_32065,611,620,gene expression,GO:0010467,15882093
GO_BP_2016_02_16_Instance_32067,788,797,gene expression,GO:0010467,15882093
GO_BP_2016_02_16_Instance_32069,1127,1137,gene expression,GO:0010467,15882093
GO_BP_2016_02_16_Instance_32071,1381,1391,gene expression,GO:0010467,15882093
GO_BP_2016_02_16_Instance_32073,1418,1428,gene expression,GO:0010467,15882093
GO_BP_2016_02_16_Instance_32075,1498,1508,gene expression,GO:0010467,15882093
GO_BP_2016_02_16_Instance_46733,752,764,neurogenesis,GO:0022008,15882093
GO_BP_2016_02_16_Instance_32855,129,147,DNA replication initiation,GO:0006270,15917436
GO_BP_2016_02_16_Instance_32857,118,147,DNA strand elongation involved in DNA replication,GO:0006271,15917436
GO_BP_2016_02_16_Instance_33005,1503,1514,DNA replication,GO:0006260,15917436
GO_BP_2016_02_16_Instance_55123,1092,1111,strand displacement,GO:0000732,15917436
GO_BP_2016_02_16_Instance_29977,213,238,transmembrane transport,GO:0055085,15921521
GO_BP_2016_02_16_Instance_29979,1162,1165,feeding behavior,GO:0007631,15921521
GO_BP_2016_02_16_Instance_30571,144,158,sensory perception of bitter taste,GO:0050913,15938754
GO_BP_2016_02_16_Instance_33101,176,185,sensory perception of taste,GO:0050909,15938754
GO_BP_2016_02_16_Instance_33251,352,361,gene expression,GO:0010467,15938754
GO_BP_2016_02_16_Instance_33419,71,76,sensory perception of taste,GO:0050909,15938754
GO_BP_2016_02_16_Instance_33421,315,320,sensory perception of taste,GO:0050909,15938754
GO_BP_2016_02_16_Instance_33423,376,381,sensory perception of taste,GO:0050909,15938754
GO_BP_2016_02_16_Instance_33425,662,667,sensory perception of taste,GO:0050909,15938754
GO_BP_2016_02_16_Instance_33427,776,781,sensory perception of taste,GO:0050909,15938754
GO_BP_2016_02_16_Instance_33429,1520,1525,sensory perception of taste,GO:0050909,15938754
GO_BP_2016_02_16_Instance_29039,720,727,biological regulation,GO:0065007,16026622
GO_BP_2016_02_16_Instance_30051,60,69,tolerance induction,GO:0002507,16026622
GO_BP_2016_02_16_Instance_30197,362,371,tolerance induction,GO:0002507,16026622
GO_BP_2016_02_16_Instance_30199,757,766,tolerance induction,GO:0002507,16026622
GO_BP_2016_02_16_Instance_29213,564,573,gene expression,GO:0010467,16027110
GO_BP_2016_02_16_Instance_30047,945,954,gene expression,GO:0010467,16027110
GO_BP_2016_02_16_Instance_33687,181,188,mRNA export from nucleus,GO:0006406,16027110
GO_BP_2016_02_16_Instance_33689,1481,1504,mRNA export from nucleus,GO:0006406,16027110
GO_BP_2016_02_16_Instance_33903,405,420,mRNA metabolic process,GO:0016071,16027110
GO_BP_2016_02_16_Instance_33905,624,639,mRNA metabolic process,GO:0016071,16027110
GO_BP_2016_02_16_Instance_45441,49,63,nuclear export,GO:0051168,16027110
GO_BP_2016_02_16_Instance_45443,968,985,brain development,GO:0007420,16027110
GO_BP_2016_02_16_Instance_10017,703,712,gene expression,GO:0010467,16098226
GO_BP_2016_02_16_Instance_30189,232,243,eye development,GO:0001654,16098226
GO_BP_2016_02_16_Instance_31971,219,243,nervous system development,GO:0007399,16098226
GO_BP_2016_02_16_Instance_170050,47,58,diaphragm development,GO:0060539,16103912
GO_BP_2016_02_16_Instance_170052,464,489,diaphragm development,GO:0060539,16103912
GO_BP_2016_02_16_Instance_32369,1484,1507,lung development,GO:0030324,16103912
GO_BP_2016_02_16_Instance_33899,1364,1385,lung development,GO:0030324,16103912
GO_BP_2016_02_16_Instance_34389,648,654,RNA splicing,GO:0008380,16103912
GO_BP_2016_02_16_Instance_34415,940,944,death,GO:0016265,16103912
GO_BP_2016_02_16_Instance_34443,1536,1541,parturition,GO:0007567,16103912
GO_BP_2016_02_16_Instance_55321,42,58,lung development,GO:0030324,16103912
GO_BP_2016_02_16_Instance_55323,1165,1181,lung development,GO:0030324,16103912
GO_BP_2016_02_16_Instance_170162,1001,1017,head development,GO:0060322,16109169
GO_BP_2016_02_16_Instance_230670,612,622,gene expression,GO:0010467,16109169
GO_BP_2016_02_16_Instance_24953,505,518,embryonic morphogenesis,GO:0048598,16109169
GO_BP_2016_02_16_Instance_32363,884,894,gene expression,GO:0010467,16109169
GO_BP_2016_02_16_Instance_32365,948,958,gene expression,GO:0010467,16109169
GO_BP_2016_02_16_Instance_32367,1056,1065,gene expression,GO:0010467,16109169
GO_BP_2016_02_16_Instance_32651,1140,1150,gene expression,GO:0010467,16109169
GO_BP_2016_02_16_Instance_32653,1415,1425,gene expression,GO:0010467,16109169
GO_BP_2016_02_16_Instance_44819,299,311,gastrulation,GO:0007369,16109169
GO_BP_2016_02_16_with_nested_annotations_Instance_10174,69,85,primitive streak formation,GO:0090009,16109169
GO_BP_2016_02_16_Instance_32737,23,33,gene expression,GO:0010467,16110338
GO_BP_2016_02_16_Instance_32973,794,804,gene expression,GO:0010467,16110338
GO_BP_2016_02_16_Instance_33075,976,985,gene expression,GO:0010467,16110338
GO_BP_2016_02_16_Instance_35293,151,157,visual perception,GO:0007601,16110338
GO_BP_2016_02_16_Instance_35413,1301,1311,glucose metabolic process,GO:0006006,16110338
GO_BP_2016_02_16_Instance_35425,1292,1311,glycogen metabolic process,GO:0005977,16110338
GO_BP_2016_02_16_Instance_47131,286,301,gene expression,GO:0010467,16110338
GO_BP_2016_02_16_Instance_170470,81,92,kidney development,GO:0001822,16121255
GO_BP_2016_02_16_Instance_170474,239,250,kidney development,GO:0001822,16121255
GO_BP_2016_02_16_Instance_170480,1088,1099,kidney development,GO:0001822,16121255
GO_BP_2016_02_16_Instance_170482,1482,1493,kidney development,GO:0001822,16121255
GO_BP_2016_02_16_Instance_35699,1552,1561,micturition,GO:0060073,16121255
GO_BP_2016_02_16_Instance_35489,1113,1123,metabolic process,GO:0008152,16121256
GO_BP_2016_02_16_Instance_35577,1293,1302,metabolic process,GO:0008152,16121256
GO_BP_2016_02_16_Instance_35581,190,212,fatty acid beta-oxidation,GO:0006635,16121256
GO_BP_2016_02_16_Instance_50651,909,929,fatty acid oxidation,GO:0019395,16121256
GO_BP_2016_02_16_Instance_50653,975,995,fatty acid oxidation,GO:0019395,16121256
GO_BP_2016_02_16_Instance_50655,1140,1160,fatty acid oxidation,GO:0019395,16121256
GO_BP_2016_02_16_Instance_50657,1442,1447,death,GO:0016265,16121256
GO_BP_2016_02_16_Instance_29973,459,469,gene expression,GO:0010467,16216087
GO_BP_2016_02_16_Instance_30661,1488,1494,long-term memory,GO:0007616,16216087
GO_BP_2016_02_16_Instance_32647,995,1005,gene expression,GO:0010467,16216087
GO_BP_2016_02_16_Instance_32673,369,378,sensory perception of smell,GO:0007608,16216087
GO_BP_2016_02_16_Instance_32967,1153,1163,gene expression,GO:0010467,16216087
GO_BP_2016_02_16_Instance_33069,1227,1237,gene expression,GO:0010467,16216087
GO_BP_2016_02_16_Instance_33663,671,679,learning,GO:0007612,16216087
GO_BP_2016_02_16_Instance_36191,72,82,biological regulation,GO:0065007,16216087
GO_BP_2016_02_16_Instance_36229,631,640,sensory perception of smell,GO:0007608,16216087
GO_BP_2016_02_16_Instance_36273,42,51,sensory perception of smell,GO:0007608,16216087
GO_BP_2016_02_16_Instance_36275,721,730,sensory perception of smell,GO:0007608,16216087
GO_BP_2016_02_16_Instance_36277,898,907,sensory perception of smell,GO:0007608,16216087
GO_BP_2016_02_16_Instance_36279,1478,1487,sensory perception of smell,GO:0007608,16216087
GO_BP_2016_02_16_Instance_36495,1366,1380,sensory perception of smell,GO:0007608,16216087
GO_BP_2016_02_16_Instance_52353,52,58,memory,GO:0007613,16216087
GO_BP_2016_02_16_Instance_52355,279,287,learning,GO:0007612,16216087
GO_BP_2016_02_16_Instance_52357,293,299,memory,GO:0007613,16216087
GO_BP_2016_02_16_Instance_52361,694,714,operant conditioning,GO:0035106,16216087
GO_BP_2016_02_16_Instance_52363,731,737,memory,GO:0007613,16216087
GO_BP_2016_02_16_Instance_52365,908,914,memory,GO:0007613,16216087
GO_BP_2016_02_16_Instance_52367,955,961,memory,GO:0007613,16216087
GO_BP_2016_02_16_Instance_52371,1286,1304,olfactory learning,GO:0008355,16216087
GO_BP_2016_02_16_Instance_52373,1326,1332,memory,GO:0007613,16216087
GO_BP_2016_02_16_Instance_180311,1171,1180,gene expression,GO:0010467,16221973
GO_BP_2016_02_16_Instance_230690,165,175,gene expression,GO:0010467,16221973
GO_BP_2016_02_16_Instance_230692,826,836,gene expression,GO:0010467,16221973
GO_BP_2016_02_16_Instance_230694,1057,1067,gene expression,GO:0010467,16221973
GO_BP_2016_02_16_Instance_33329,1388,1398,gene expression,GO:0010467,16221973
GO_BP_2016_02_16_Instance_36915,35,42,defense response,GO:0006952,16221973
GO_BP_2016_02_16_Instance_36967,155,164,biological regulation,GO:0065007,16221973
GO_BP_2016_02_16_Instance_36969,1088,1097,biological regulation,GO:0065007,16221973
GO_BP_2016_02_16_Instance_37019,481,486,parturition,GO:0007567,16221973
GO_BP_2016_02_16_Instance_37031,1567,1581,glutathione biosynthetic process,GO:0006750,16221973
GO_BP_2016_02_16_Instance_37047,414,425,embryo development,GO:0009790,16221973
GO_BP_2016_02_16_Instance_47187,408,425,liver development,GO:0001889,16221973
GO_BP_2016_02_16_Instance_37179,885,895,gene expression,GO:0010467,16255782
GO_BP_2016_02_16_Instance_37607,799,808,biological regulation,GO:0065007,16255782
GO_BP_2016_02_16_Instance_44899,59,69,DNA repair,GO:0006281,16255782
GO_BP_2016_02_16_Instance_44901,658,668,DNA repair,GO:0006281,16255782
GO_BP_2016_02_16_Instance_44903,775,785,DNA repair,GO:0006281,16255782
GO_BP_2016_02_16_Instance_44905,1290,1300,DNA repair,GO:0006281,16255782
GO_BP_2016_02_16_Instance_44907,1519,1529,DNA repair,GO:0006281,16255782
GO_BP_2016_02_16_Instance_180625,48,61,beta-amyloid formation,GO:0034205,16279840
GO_BP_2016_02_16_Instance_180627,375,388,beta-amyloid formation,GO:0034205,16279840
GO_BP_2016_02_16_Instance_180629,791,804,beta-amyloid formation,GO:0034205,16279840
GO_BP_2016_02_16_Instance_180631,871,878,gene expression,GO:0010467,16279840
GO_BP_2016_02_16_Instance_180633,1148,1161,beta-amyloid formation,GO:0034205,16279840
GO_BP_2016_02_16_Instance_180635,1227,1239,beta-amyloid formation,GO:0034205,16279840
GO_BP_2016_02_16_Instance_31967,978,988,gene expression,GO:0010467,16279840
GO_BP_2016_02_16_Instance_32965,1105,1115,gene expression,GO:0010467,16279840
GO_BP_2016_02_16_Instance_38017,916,925,biological regulation,GO:0065007,16279840
GO_BP_2016_02_16_Instance_38023,1474,1487,amyloid precursor protein biosynthetic process,GO:0042983,16279840
GO_BP_2016_02_16_Instance_33791,941,951,gene expression,GO:0010467,16362077
GO_BP_2016_02_16_Instance_38265,208,216,biological regulation,GO:0065007,16362077
GO_BP_2016_02_16_Instance_38449,236,250,RNA metabolic process,GO:0016070,16362077
GO_BP_2016_02_16_Instance_55135,126,133,mitotic nuclear division,GO:0007067,16362077
GO_BP_2016_02_16_with_nested_annotations_Instance_23189,1034,1052,bone morphogenesis,GO:0060349,16362077
GO_BP_2016_02_16_with_nested_annotations_Instance_40072,765,775,ossification,GO:0001503,16362077
GO_BP_2016_02_16_Instance_22165,534,539,cell differentiation,GO:0030154,16410827
GO_BP_2016_02_16_Instance_34225,682,691,gene expression,GO:0010467,16410827
GO_BP_2016_02_16_Instance_34289,1304,1313,gene expression,GO:0010467,16410827
GO_BP_2016_02_16_Instance_36885,820,839,sensory system development,GO:0048880,16410827
GO_BP_2016_02_16_Instance_38709,450,464,sensory organ development,GO:0007423,16410827
GO_BP_2016_02_16_Instance_38815,969,983,sensory organ development,GO:0007423,16410827
GO_BP_2016_02_16_Instance_38817,1136,1155,sensory system development,GO:0048880,16410827
GO_BP_2016_02_16_Instance_39105,183,190,sensory perception of sound,GO:0007605,16410827
GO_BP_2016_02_16_Instance_39119,418,424,biological regulation,GO:0065007,16410827
GO_BP_2016_02_16_Instance_39123,466,481,Notch signaling pathway,GO:0007219,16410827
GO_BP_2016_02_16_Instance_39125,801,816,Notch signaling pathway,GO:0007219,16410827
GO_BP_2016_02_16_Instance_53257,574,592,lateral inhibition,GO:0046331,16410827
GO_BP_2016_02_16_Instance_53259,730,750,cell differentiation,GO:0030154,16410827
GO_BP_2016_02_16_Instance_53261,1460,1470,cell cycle,GO:0007049,16410827
GO_BP_2016_02_16_with_nested_annotations_Instance_241656,555,560,cell differentiation,GO:0030154,16410827
GO_BP_2016_02_16_Instance_180965,29,41,embryo implantation,GO:0007566,16433929
GO_BP_2016_02_16_Instance_180967,1247,1259,embryo implantation,GO:0007566,16433929
GO_BP_2016_02_16_Instance_33281,136,145,gene expression,GO:0010467,16433929
GO_BP_2016_02_16_Instance_37949,170,188,cell migration,GO:0016477,16433929
GO_BP_2016_02_16_Instance_38809,390,400,biological regulation,GO:0065007,16433929
GO_BP_2016_02_16_Instance_39559,633,646,embryo development,GO:0009790,16433929
GO_BP_2016_02_16_Instance_39635,1160,1169,embryo implantation,GO:0007566,16433929
GO_BP_2016_02_16_Instance_39637,1421,1433,embryo implantation,GO:0007566,16433929
GO_BP_2016_02_16_Instance_46933,42,63,embryo development,GO:0009790,16433929
GO_BP_2016_02_16_Instance_46935,190,200,cell cycle,GO:0007049,16433929
GO_BP_2016_02_16_Instance_46937,241,251,cell death,GO:0008219,16433929
GO_BP_2016_02_16_Instance_46939,832,837,death,GO:0016265,16433929
GO_BP_2016_02_16_Instance_22691,283,293,biological regulation,GO:0065007,16462940
GO_BP_2016_02_16_Instance_22693,1448,1458,biological regulation,GO:0065007,16462940
GO_BP_2016_02_16_Instance_32733,135,145,gene expression,GO:0010467,16462940
GO_BP_2016_02_16_Instance_38765,1063,1073,biological regulation,GO:0065007,16462940
GO_BP_2016_02_16_Instance_39845,683,692,metabolic process,GO:0008152,16462940
GO_BP_2016_02_16_Instance_52279,870,885,gene expression,GO:0010467,16462940
GO_BP_2016_02_16_Instance_52281,1168,1197,regulation of gene expression,GO:0010468,16462940
GO_BP_2016_02_16_Instance_22709,1297,1307,biological regulation,GO:0065007,16504143
GO_BP_2016_02_16_Instance_39953,1068,1083,cell differentiation,GO:0030154,16504143
GO_BP_2016_02_16_Instance_39961,619,628,gene expression,GO:0010467,16504143
GO_BP_2016_02_16_Instance_40059,157,166,gene expression,GO:0010467,16504143
GO_BP_2016_02_16_Instance_40083,719,725,visual perception,GO:0007601,16504143
GO_BP_2016_02_16_Instance_40121,704,712,learning,GO:0007612,16504143
GO_BP_2016_02_16_Instance_40125,20,28,learning,GO:0007612,16504143
GO_BP_2016_02_16_Instance_40127,1116,1124,learning,GO:0007612,16504143
GO_BP_2016_02_16_Instance_40129,1049,1063,cell migration,GO:0016477,16504143
GO_BP_2016_02_16_Instance_40163,841,847,visual perception,GO:0007601,16504143
GO_BP_2016_02_16_Instance_16077,218,227,gene expression,GO:0010467,16504174
GO_BP_2016_02_16_Instance_30053,1183,1193,gene expression,GO:0010467,16504174
GO_BP_2016_02_16_Instance_33789,365,376,biological regulation,GO:0065007,16507151
GO_BP_2016_02_16_Instance_35469,672,684,reproduction,GO:0000003,16507151
GO_BP_2016_02_16_Instance_35919,1063,1074,biological regulation,GO:0065007,16507151
GO_BP_2016_02_16_Instance_35921,1075,1084,female pregnancy,GO:0007565,16507151
GO_BP_2016_02_16_Instance_36881,1437,1444,biological regulation,GO:0065007,16507151
GO_BP_2016_02_16_Instance_37139,1535,1544,female pregnancy,GO:0007565,16507151
GO_BP_2016_02_16_Instance_33861,94,104,gene expression,GO:0010467,16517939
GO_BP_2016_02_16_Instance_34223,461,470,gene expression,GO:0010467,16517939
GO_BP_2016_02_16_Instance_35465,573,582,gene expression,GO:0010467,16517939
GO_BP_2016_02_16_Instance_35467,731,741,gene expression,GO:0010467,16517939
GO_BP_2016_02_16_Instance_35541,274,295,"alternative mRNA splicing, via spliceosome",GO:0000380,16517939
GO_BP_2016_02_16_Instance_35915,943,953,gene expression,GO:0010467,16517939
GO_BP_2016_02_16_Instance_35917,1238,1245,gene expression,GO:0010467,16517939
GO_BP_2016_02_16_Instance_36003,1033,1062,"alternative mRNA splicing, via spliceosome",GO:0000380,16517939
GO_BP_2016_02_16_Instance_36119,1523,1532,gene expression,GO:0010467,16517939
GO_BP_2016_02_16_Instance_41375,65,85,"alternative mRNA splicing, via spliceosome",GO:0000380,16517939
GO_BP_2016_02_16_Instance_41377,332,338,RNA splicing,GO:0008380,16517939
GO_BP_2016_02_16_Instance_41443,1246,1264,"alternative mRNA splicing, via spliceosome",GO:0000380,16517939
GO_BP_2016_02_16_Instance_41489,1005,1016,homeostatic process,GO:0042592,16517939
GO_BP_2016_02_16_Instance_181301,1229,1234,parturition,GO:0007567,16539743
GO_BP_2016_02_16_Instance_34121,80,89,gene expression,GO:0010467,16539743
GO_BP_2016_02_16_Instance_34539,533,542,gene expression,GO:0010467,16539743
GO_BP_2016_02_16_Instance_35911,1190,1199,gene expression,GO:0010467,16539743
GO_BP_2016_02_16_Instance_42119,1140,1165,photoreceptor cell development,GO:0042461,16539743
GO_BP_2016_02_16_Instance_42147,769,794,photoreceptor cell development,GO:0042461,16539743
GO_BP_2016_02_16_Instance_42149,1110,1120,biological regulation,GO:0065007,16539743
GO_BP_2016_02_16_Instance_42151,1370,1379,biological regulation,GO:0065007,16539743
GO_BP_2016_02_16_Instance_52673,1121,1136,gene expression,GO:0010467,16539743
GO_BP_2016_02_16_with_nested_annotations_Instance_190020,1008,1031,chromatin modification,GO:0016568,16539743
GO_BP_2016_02_16_Instance_33199,821,828,gene expression,GO:0010467,16579849
GO_BP_2016_02_16_Instance_34221,1358,1368,gene expression,GO:0010467,16579849
GO_BP_2016_02_16_Instance_41093,181,191,metabolic process,GO:0008152,16579849
GO_BP_2016_02_16_Instance_41095,1292,1301,metabolic process,GO:0008152,16579849
GO_BP_2016_02_16_Instance_41355,1001,1010,gene expression,GO:0010467,16611361
GO_BP_2016_02_16_Instance_41411,1040,1047,gene expression,GO:0010467,16611361
GO_BP_2016_02_16_Instance_41413,1217,1227,gene expression,GO:0010467,16611361
GO_BP_2016_02_16_Instance_43469,197,203,animal organ development,GO:0048513,16611361
GO_BP_2016_02_16_Instance_43471,313,326,animal organ development,GO:0048513,16611361
GO_BP_2016_02_16_Instance_43499,1312,1322,biological regulation,GO:0065007,16611361
GO_BP_2016_02_16_Instance_53575,391,403,gastrulation,GO:0007369,16611361
GO_BP_2016_02_16_Instance_53577,1323,1344,embryo development,GO:0009790,16611361
GO_BP_2016_02_16_Instance_181584,790,796,copulation,GO:0007620,16628246
GO_BP_2016_02_16_Instance_181592,1216,1240,inactivation of X chromosome by genetic imprinting,GO:0060819,16628246
GO_BP_2016_02_16_Instance_181594,1431,1466,inactivation of X chromosome by genetic imprinting,GO:0060819,16628246
GO_BP_2016_02_16_Instance_33859,673,682,gene expression,GO:0010467,16628246
GO_BP_2016_02_16_Instance_43819,202,210,biological regulation,GO:0065007,16628246
GO_BP_2016_02_16_Instance_43833,715,724,embryo implantation,GO:0007566,16628246
GO_BP_2016_02_16_Instance_43859,729,740,gastrulation,GO:0007369,16628246
GO_BP_2016_02_16_Instance_44133,64,78,dosage compensation by inactivation of X chromosome,GO:0009048,16628246
GO_BP_2016_02_16_Instance_53319,211,226,gene expression,GO:0010467,16628246
GO_BP_2016_02_16_Instance_10731,1502,1508,animal organ development,GO:0048513,16700629
GO_BP_2016_02_16_Instance_10769,45,53,biological regulation,GO:0065007,16700629
GO_BP_2016_02_16_Instance_10771,751,759,biological regulation,GO:0065007,16700629
GO_BP_2016_02_16_Instance_10797,1099,1109,biological regulation,GO:0065007,16700629
GO_BP_2016_02_16_Instance_181816,487,505,male gonad development,GO:0008584,16700629
GO_BP_2016_02_16_Instance_24927,576,596,male sex determination,GO:0030238,16700629
GO_BP_2016_02_16_Instance_24929,1163,1183,male sex determination,GO:0030238,16700629
GO_BP_2016_02_16_Instance_34537,346,355,gene expression,GO:0010467,16700629
GO_BP_2016_02_16_Instance_39515,235,248,anatomical structure morphogenesis,GO:0009653,16700629
GO_BP_2016_02_16_Instance_43733,1489,1501,reproduction,GO:0000003,16700629
GO_BP_2016_02_16_Instance_45521,64,81,sex determination,GO:0007530,16700629
GO_BP_2016_02_16_Instance_45523,389,406,sex determination,GO:0007530,16700629
GO_BP_2016_02_16_Instance_45525,760,777,sex determination,GO:0007530,16700629
GO_BP_2016_02_16_Instance_45527,1299,1316,sex determination,GO:0007530,16700629
GO_BP_2016_02_16_Instance_182084,583,589,copulation,GO:0007620,16787536
GO_BP_2016_02_16_Instance_53895,291,302,endocytosis,GO:0006897,16787536
GO_BP_2016_02_16_Instance_53897,459,480,embryo development,GO:0009790,16787536
GO_BP_2016_02_16_Instance_53899,540,545,death,GO:0016265,16787536
GO_BP_2016_02_16_Instance_53901,1559,1580,embryo development,GO:0009790,16787536
GO_BP_2016_02_16_Instance_11339,1056,1063,biological regulation,GO:0065007,16800892
GO_BP_2016_02_16_Instance_11515,49,57,sleep,GO:0030431,16800892
GO_BP_2016_02_16_Instance_11517,314,322,sleep,GO:0030431,16800892
GO_BP_2016_02_16_Instance_230732,569,579,gene expression,GO:0010467,16800892
GO_BP_2016_02_16_Instance_230734,754,764,gene expression,GO:0010467,16800892
GO_BP_2016_02_16_Instance_37121,688,698,gene expression,GO:0010467,16800892
GO_BP_2016_02_16_Instance_39313,1030,1040,gene expression,GO:0010467,16800892
GO_BP_2016_02_16_Instance_39775,1289,1299,gene expression,GO:0010467,16800892
GO_BP_2016_02_16_Instance_52709,12,27,gene expression,GO:0010467,16800892
GO_BP_2016_02_16_Instance_11117,163,173,biological regulation,GO:0065007,16870721
GO_BP_2016_02_16_Instance_11119,1367,1376,biological regulation,GO:0065007,16870721
GO_BP_2016_02_16_Instance_11891,1264,1276,DNA mediated transformation,GO:0009294,16870721
GO_BP_2016_02_16_Instance_35535,1289,1299,gene expression,GO:0010467,16870721
GO_BP_2016_02_16_Instance_11955,435,445,gene expression,GO:0010467,16968134
GO_BP_2016_02_16_Instance_12093,330,344,dosage compensation by inactivation of X chromosome,GO:0009048,16968134
GO_BP_2016_02_16_Instance_12191,888,897,biological regulation,GO:0065007,16968134
GO_BP_2016_02_16_Instance_12193,1088,1098,biological regulation,GO:0065007,16968134
GO_BP_2016_02_16_Instance_12195,1194,1204,biological regulation,GO:0065007,16968134
GO_BP_2016_02_16_Instance_12197,1442,1450,biological regulation,GO:0065007,16968134
GO_BP_2016_02_16_with_nested_annotations_Instance_40092,728,738,ossification,GO:0001503,16968134
GO_BP_2016_02_16_Instance_12705,515,522,biological regulation,GO:0065007,17002498
GO_BP_2016_02_16_Instance_12853,80,86,thymus development,GO:0048538,17002498
GO_BP_2016_02_16_Instance_12855,176,197,Wnt signaling pathway,GO:0016055,17002498
GO_BP_2016_02_16_Instance_13063,460,465,mating,GO:0007618,17002498
GO_BP_2016_02_16_Instance_13091,754,758,death,GO:0016265,17002498
GO_BP_2016_02_16_Instance_13103,56,75,skin development,GO:0043588,17002498
GO_BP_2016_02_16_Instance_13605,691,701,DNA repair,GO:0006281,17020410
GO_BP_2016_02_16_Instance_10033,463,471,biological regulation,GO:0065007,17022820
GO_BP_2016_02_16_Instance_190578,1230,1248,hemostasis,GO:0007599,17022820
GO_BP_2016_02_16_Instance_30975,57,67,blood coagulation,GO:0007596,17022820
GO_BP_2016_02_16_Instance_30977,91,101,blood coagulation,GO:0007596,17022820
GO_BP_2016_02_16_Instance_30979,472,482,blood coagulation,GO:0007596,17022820
GO_BP_2016_02_16_Instance_30981,543,553,blood coagulation,GO:0007596,17022820
GO_BP_2016_02_16_Instance_30983,748,758,blood coagulation,GO:0007596,17022820
GO_BP_2016_02_16_Instance_30985,984,994,blood coagulation,GO:0007596,17022820
GO_BP_2016_02_16_Instance_53845,42,52,hemostasis,GO:0007599,17022820
GO_BP_2016_02_16_Instance_53847,487,497,hemostasis,GO:0007599,17022820
GO_BP_2016_02_16_Instance_53849,558,568,hemostasis,GO:0007599,17022820
GO_BP_2016_02_16_Instance_53851,763,773,hemostasis,GO:0007599,17022820
GO_BP_2016_02_16_Instance_53853,999,1009,hemostasis,GO:0007599,17022820
GO_BP_2016_02_16_Instance_53855,1457,1468,coagulation,GO:0050817,17022820
GO_BP_2016_02_16_Instance_13241,174,181,sensory perception of sound,GO:0007605,17029558
GO_BP_2016_02_16_Instance_13243,583,590,sensory perception of sound,GO:0007605,17029558
GO_BP_2016_02_16_Instance_190592,705,710,parturition,GO:0007567,17029558
GO_BP_2016_02_16_Instance_190596,1074,1079,parturition,GO:0007567,17029558
GO_BP_2016_02_16_Instance_36867,980,989,gene expression,GO:0010467,17029558
GO_BP_2016_02_16_Instance_14585,916,923,protein folding,GO:0006457,17069463
GO_BP_2016_02_16_Instance_14673,103,121,glucose metabolic process,GO:0006006,17069463
GO_BP_2016_02_16_Instance_14675,7,16,biological regulation,GO:0065007,17069463
GO_BP_2016_02_16_Instance_48207,746,756,glycolytic process,GO:0006096,17069463
GO_BP_2016_02_16_Instance_10027,435,462,transforming growth factor beta receptor signaling pathway,GO:0007179,17078885
GO_BP_2016_02_16_Instance_14579,225,230,parturition,GO:0007567,17078885
GO_BP_2016_02_16_Instance_14581,1380,1385,parturition,GO:0007567,17078885
GO_BP_2016_02_16_Instance_200108,1317,1328,pharynx development,GO:0060465,17078885
GO_BP_2016_02_16_Instance_24217,422,427,neural crest cell migration,GO:0001755,17078885
GO_BP_2016_02_16_Instance_43711,422,427,cell differentiation,GO:0030154,17078885
GO_BP_2016_02_16_Instance_44495,91,105,apoptotic process,GO:0006915,17078885
GO_BP_2016_02_16_Instance_44499,495,524,neural crest cell development,GO:0014032,17078885
GO_BP_2016_02_16_Instance_44501,998,1025,neural crest cell migration,GO:0001755,17078885
GO_BP_2016_02_16_Instance_10933,368,380,embryo implantation,GO:0007566,17083276
GO_BP_2016_02_16_Instance_200189,1137,1149,embryo implantation,GO:0007566,17083276
GO_BP_2016_02_16_Instance_200193,1427,1446,histone methylation,GO:0016571,17083276
GO_BP_2016_02_16_Instance_44263,252,270,chromatin assembly,GO:0031497,17083276
GO_BP_2016_02_16_Instance_44265,321,339,chromatin assembly,GO:0031497,17083276
