,PMID,topic_number,topic_probs,topic_keywords
800,27545082,10,1.0,"[('walking', 0.02127605770584684), ('players', 0.02074628658842549), ('gait', 0.020196404342055423), ('during', 0.017243592505227317), ('knee', 0.016689825868465687), ('speed', 0.016237385231750872), ('muscle', 0.015709627939042216), ('rehabilitation', 0.015056363243067345), ('training', 0.014718130770699275), ('the', 0.014701016407417892)]"
801,27545399,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
802,27545500,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
803,27545685,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
804,27545829,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
805,27546025,50,1.0,"[('hdnd7', 0.028919637905876393), ('se', 0.026158095829624858), ('metabolites', 0.024409940360939013), ('mgl', 0.024332774100053998), ('asa', 0.020856663514331998), ('plasma', 0.020251046206589365), ('mdpv', 0.01999374510019449), ('quantification', 0.01993942761261055), ('tubes', 0.018523208689087634), ('was', 0.018450090045348214)]"
806,27546367,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
807,27546724,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
808,27547341,4,1.0,"[('species', 0.040162911115070137), ('the', 0.016339623447882926), ('of', 0.014235148640351948), ('and', 0.012700373298775505), ('we', 0.01182749835321019), ('forests', 0.01173852168148737), ('in', 0.011656504596709786), ('that', 0.011253687294829333), ('to', 0.011098637279477231), ('climate', 0.010928281659616299)]"
809,27547432,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
810,27547536,1,0.709509700734643,"[('brain', 0.0177570961480915), ('to', 0.013991035359728237), ('the', 0.013679391588768712), ('in', 0.013394658721284718), ('task', 0.012938730870762886), ('that', 0.012481586141526307), ('we', 0.011830284138530253), ('of', 0.011487759566176734), ('children', 0.010549255065789123), ('and', 0.010475827346210083)]"
811,27548715,1,0.667566763781056,"[('brain', 0.0177570961480915), ('to', 0.013991035359728237), ('the', 0.013679391588768712), ('in', 0.013394658721284718), ('task', 0.012938730870762886), ('that', 0.012481586141526307), ('we', 0.011830284138530253), ('of', 0.011487759566176734), ('children', 0.010549255065789123), ('and', 0.010475827346210083)]"
812,27548895,1,1.0,"[('brain', 0.0177570961480915), ('to', 0.013991035359728237), ('the', 0.013679391588768712), ('in', 0.013394658721284718), ('task', 0.012938730870762886), ('that', 0.012481586141526307), ('we', 0.011830284138530253), ('of', 0.011487759566176734), ('children', 0.010549255065789123), ('and', 0.010475827346210083)]"
813,27549420,0,1.0,"[('care', 0.01661404121949472), ('health', 0.01653035088895527), ('and', 0.014253381261066646), ('to', 0.01357081811249888), ('the', 0.01287944443774443), ('students', 0.012650658491262469), ('of', 0.012619649430654406), ('their', 0.010728823334311785), ('in', 0.010548218670504633), ('with', 0.010418547545563666)]"
814,27550416,46,1.0,"[('cartilage', 0.047603878879864274), ('oa', 0.03467455099939454), ('chondrocytes', 0.029333289044257943), ('arthritis', 0.026220186611398324), ('ho', 0.022432996674655772), ('chondrocyte', 0.022189629179949027), ('wogonin', 0.021066526439844573), ('lfj', 0.021066526439844573), ('il1', 0.01995705951574527), ('cox2', 0.01947673064473575)]"
815,27550556,1,1.0,"[('brain', 0.0177570961480915), ('to', 0.013991035359728237), ('the', 0.013679391588768712), ('in', 0.013394658721284718), ('task', 0.012938730870762886), ('that', 0.012481586141526307), ('we', 0.011830284138530253), ('of', 0.011487759566176734), ('children', 0.010549255065789123), ('and', 0.010475827346210083)]"
816,27551182,18,1.0,"[('patients', 0.016660746460229657), ('was', 0.01592937011657735), ('laparoscopic', 0.015369149911813493), ('colonoscopy', 0.01509214888283682), ('the', 0.014285723968131351), ('complications', 0.013574085426936887), ('hysterectomy', 0.013502372308685794), ('procedure', 0.013461130166298314), ('endoscopic', 0.013273651421639344), ('for', 0.013207722338146632)]"
817,27551242,43,1.0,"[('ms', 0.06266911728571473), ('cognitive', 0.044534640828243904), ('sclerosis', 0.03831959336745374), ('fatigue', 0.03731439419533079), ('impairment', 0.026875261180795643), ('multiple', 0.024861636191249484), ('patients', 0.024792532879018652), ('with', 0.021471711816304435), ('wm', 0.020537427652719074), ('matter', 0.01992369729805918)]"
818,27551992,31,1.0,"[('hiv', 0.03130185844207501), ('health', 0.022343200363751075), ('sexual', 0.018063604946470174), ('barriers', 0.017358273631066193), ('testing', 0.017267339704367956), ('clients', 0.01651372997947197), ('care', 0.015407530772263516), ('sex', 0.0153936112385854), ('satisfaction', 0.01518483258215113), ('gco', 0.014186867436426694)]"
819,27552486,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
820,27552906,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
821,27553051,25,1.0,"[('eyes', 0.04829299322614554), ('macular', 0.026145334788531413), ('thickness', 0.025109384729077627), ('glaucoma', 0.023045842801688098), ('corneal', 0.021416702705550603), ('eye', 0.020897553122520972), ('retinal', 0.020857127323317366), ('cataract', 0.019169166661273062), ('choroidal', 0.018082418185469837), ('laser', 0.01738947960631166)]"
822,27553121,23,1.0,"[('receptor', 0.03195935856491854), ('neurons', 0.024880075943279626), ('pain', 0.022075344271670638), ('induced', 0.019777675090132483), ('spinal', 0.019444035778044322), ('cb1', 0.01827331146175933), ('in', 0.017343767506238547), ('the', 0.01667749517958754), ('receptors', 0.015948543736173788), ('activation', 0.014513469850604645)]"
823,27553588,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
824,27553875,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
825,27554678,19,0.8340524155089021,"[('antioxidant', 0.02453875496346477), ('compounds', 0.02444112280273902), ('activity', 0.02080464832800988), ('sbm', 0.01727184278357), ('and', 0.016982453379759146), ('coffee', 0.016785559676927964), ('content', 0.01663730278919086), ('from', 0.016347929094871733), ('acid', 0.01626795476077325), ('of', 0.015580075753586314)]"
826,27554917,18,0.7245020969717015,"[('patients', 0.016660746460229657), ('was', 0.01592937011657735), ('laparoscopic', 0.015369149911813493), ('colonoscopy', 0.01509214888283682), ('the', 0.014285723968131351), ('complications', 0.013574085426936887), ('hysterectomy', 0.013502372308685794), ('procedure', 0.013461130166298314), ('endoscopic', 0.013273651421639344), ('for', 0.013207722338146632)]"
827,27555654,45,1.0,"[('radiation', 0.06181667259938433), ('dose', 0.039233952192336344), ('radiotherapy', 0.03017594045157443), ('irradiation', 0.026669206093055363), ('doses', 0.02606103948090519), ('gy', 0.023878708525609325), ('fsrt', 0.02011778241557599), ('foci', 0.015871854126799475), ('toxic', 0.014816225607252981), ('biological', 0.014195631314877801)]"
828,27555752,0,1.0,"[('care', 0.01661404121949472), ('health', 0.01653035088895527), ('and', 0.014253381261066646), ('to', 0.01357081811249888), ('the', 0.01287944443774443), ('students', 0.012650658491262469), ('of', 0.012619649430654406), ('their', 0.010728823334311785), ('in', 0.010548218670504633), ('with', 0.010418547545563666)]"
829,27555898,34,0.7265480961746242,"[('teeth', 0.046538633054227965), ('restorations', 0.02834539911749395), ('tooth', 0.027290573191888247), ('laser', 0.025349049041374073), ('composite', 0.025095298885716048), ('resin', 0.023174190422514444), ('endodontic', 0.02224198224979515), ('diode', 0.02205721249361469), ('canal', 0.021635734693844087), ('dentin', 0.019450610705726363)]"
830,27555975,9,0.5740851075594114,"[('femoral', 0.02661737878956455), ('pain', 0.01952528916368073), ('revision', 0.018761471994421033), ('fractures', 0.017689504259363983), ('the', 0.015804619199006296), ('dislocation', 0.015533706602615353), ('patients', 0.015278910520813316), ('surgery', 0.015223410814622446), ('was', 0.013834922976855861), ('of', 0.013296776186516635)]"
831,27556293,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
832,27557464,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
833,27558728,3,1.0,"[('cells', 0.020404792287747144), ('that', 0.015448428082821031), ('the', 0.015400759770387304), ('in', 0.0146843088668788), ('of', 0.01414009705623169), ('is', 0.013985453828823869), ('we', 0.013323411967239625), ('ca2', 0.01309643533410591), ('calcium', 0.012125997124971942), ('and', 0.011916119468652925)]"
834,27558793,41,0.9957498801000703,"[('detection', 0.04672160766576662), ('ecl', 0.040450317028398824), ('au', 0.03599567502528505), ('ncs', 0.03387108668508114), ('quantum', 0.031654092115212654), ('dots', 0.030580744622988414), ('cds', 0.028061944854276506), ('electrode', 0.02755484055106893), ('electrochemical', 0.019924168638283023), ('biosensor', 0.018664652030954586)]"
835,27559131,3,0.9942309204901695,"[('cells', 0.020404792287747144), ('that', 0.015448428082821031), ('the', 0.015400759770387304), ('in', 0.0146843088668788), ('of', 0.01414009705623169), ('is', 0.013985453828823869), ('we', 0.013323411967239625), ('ca2', 0.01309643533410591), ('calcium', 0.012125997124971942), ('and', 0.011916119468652925)]"
836,27559330,29,1.0,"[('vaccine', 0.021328992397238386), ('pneumococcal', 0.018840962121293003), ('infection', 0.01840617103125702), ('pertussis', 0.018291982757565856), ('mu', 0.017402959744626648), ('vaccinated', 0.016650731888061834), ('ifn', 0.016421343562445668), ('vaccines', 0.01629440923102894), ('pcv13', 0.015328116067801632), ('vaccination', 0.014980321296859422)]"
837,27560368,1,1.0,"[('brain', 0.0177570961480915), ('to', 0.013991035359728237), ('the', 0.013679391588768712), ('in', 0.013394658721284718), ('task', 0.012938730870762886), ('that', 0.012481586141526307), ('we', 0.011830284138530253), ('of', 0.011487759566176734), ('children', 0.010549255065789123), ('and', 0.010475827346210083)]"
838,27560647,7,0.5981600464413892,"[('obesity', 0.021215475440986765), ('vitamin', 0.020547669289358368), ('weight', 0.018520481673056324), ('intake', 0.018217876641717683), ('food', 0.016353339673380575), ('and', 0.01628561126575979), ('bmi', 0.01525347790787839), ('eating', 0.014925371421006176), ('body', 0.014513979407692348), ('dietary', 0.012353246193541986)]"
839,27561345,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
840,27562025,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
841,27562210,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
842,27562951,53,1.0,"[('editing', 0.05550640605279432), ('crisprcas9', 0.040886063396574295), ('crispr', 0.03815491046714519), ('genome', 0.03781754812225408), ('efficient', 0.03477623623320556), ('sgrna', 0.033017162007296666), ('gene', 0.030636371235511734), ('renalase', 0.024274625860373426), ('plasmid', 0.02285670120420497), ('genomic', 0.022322479796034855)]"
843,27563006,23,1.0,"[('receptor', 0.03195935856491854), ('neurons', 0.024880075943279626), ('pain', 0.022075344271670638), ('induced', 0.019777675090132483), ('spinal', 0.019444035778044322), ('cb1', 0.01827331146175933), ('in', 0.017343767506238547), ('the', 0.01667749517958754), ('receptors', 0.015948543736173788), ('activation', 0.014513469850604645)]"
844,27563025,52,1.0,"[('tio2', 0.029766378417573163), ('films', 0.026447911127460342), ('microgels', 0.02518693558410037), ('gelma', 0.02377678847908008), ('applications', 0.023592069122271804), ('tissue', 0.021967263096790587), ('nanocomposites', 0.021717059683538677), ('composite', 0.02044029584511833), ('macrostructures', 0.01962002434896266), ('nha', 0.01962002434896266)]"
845,27563235,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
846,27563616,51,0.9352997965369747,"[('meningioma', 0.024799597510472258), ('case', 0.024628419401574973), ('rare', 0.02322270828727181), ('bone', 0.02311207338525113), ('resection', 0.022179967134964607), ('ameloblastoma', 0.021696521073036806), ('report', 0.021150328809712415), ('mandibular', 0.020691540700113132), ('tumor', 0.01981905709081708), ('mandible', 0.01967739225141252)]"
847,27565266,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
848,27565311,8,1.0,"[('drug', 0.040897589158347146), ('nanoparticles', 0.03248639345633294), ('micelles', 0.022012967440486288), ('chitosan', 0.021603000206668124), ('delivery', 0.02019676075291524), ('release', 0.017057290055444457), ('the', 0.015499194747971934), ('loaded', 0.0138557726755902), ('of', 0.013767118263147773), ('ph', 0.013683870847380488)]"
849,27565913,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
850,27565983,12,1.0,"[('plants', 0.02458931934275693), ('genes', 0.022852358112136047), ('plant', 0.020707432066385013), ('arabidopsis', 0.020169253654699244), ('rice', 0.016074441996883758), ('that', 0.015963106409611613), ('in', 0.015127732639424463), ('expression', 0.014711028359258827), ('the', 0.013938099688590659), ('of', 0.013817191171544538)]"
851,27566296,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
852,27566320,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
853,27566564,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
854,27566854,25,0.9357432938009752,"[('eyes', 0.04829299322614554), ('macular', 0.026145334788531413), ('thickness', 0.025109384729077627), ('glaucoma', 0.023045842801688098), ('corneal', 0.021416702705550603), ('eye', 0.020897553122520972), ('retinal', 0.020857127323317366), ('cataract', 0.019169166661273062), ('choroidal', 0.018082418185469837), ('laser', 0.01738947960631166)]"
855,27567148,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
856,27567226,14,0.8114936984639444,"[('polymorphism', 0.019897064931835483), ('in', 0.016224298802116892), ('gene', 0.01610422407516434), ('polymorphisms', 0.0160075739874774), ('with', 0.015829148325947298), ('patients', 0.014417163940147972), ('disease', 0.014125724119230245), ('allele', 0.013704923822269897), ('and', 0.013178149669110927), ('of', 0.013078905519677074)]"
857,27567951,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
858,27568025,58,1.0,"[('plant', 0.03306661597856516), ('species', 0.03065129713191176), ('o3', 0.029463464794181448), ('co2', 0.024934837546707868), ('trichomes', 0.02380582709146523), ('leaf', 0.023580396301783102), ('prey', 0.02263895989448981), ('concentrations', 0.02204773071553716), ('phytoc', 0.021936479773268933), ('ryegrass', 0.019477494893017006)]"
859,27568206,26,0.8978261015365624,"[('cancer', 0.03845624017658572), ('cells', 0.033982600691429915), ('pi3k', 0.030800680145060592), ('cell', 0.025660318861084063), ('prpc', 0.01926400440728546), ('signaling', 0.018407839117537312), ('that', 0.016436911047715483), ('trib3', 0.016142640160940497), ('migration', 0.01582682705504505), ('breast', 0.015726800389648295)]"
860,27568284,3,0.8480001112162016,"[('cells', 0.020404792287747144), ('that', 0.015448428082821031), ('the', 0.015400759770387304), ('in', 0.0146843088668788), ('of', 0.01414009705623169), ('is', 0.013985453828823869), ('we', 0.013323411967239625), ('ca2', 0.01309643533410591), ('calcium', 0.012125997124971942), ('and', 0.011916119468652925)]"
861,27568672,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
862,27569032,8,0.8123424131509877,"[('drug', 0.040897589158347146), ('nanoparticles', 0.03248639345633294), ('micelles', 0.022012967440486288), ('chitosan', 0.021603000206668124), ('delivery', 0.02019676075291524), ('release', 0.017057290055444457), ('the', 0.015499194747971934), ('loaded', 0.0138557726755902), ('of', 0.013767118263147773), ('ph', 0.013683870847380488)]"
863,27569088,56,1.0,"[('hpv', 0.08874024928396115), ('infection', 0.04010022600572183), ('chlamydia', 0.03624005812195845), ('women', 0.035011808737721306), ('cervical', 0.0306422508547105), ('hpv11', 0.025639486997476722), ('cutaneous', 0.021298418601783213), ('l1', 0.019271116893392348), ('papillomavirus', 0.01764850020307329), ('vaginalis', 0.0173702391118244)]"
864,27569827,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
865,27569995,23,0.9298301664956489,"[('receptor', 0.03195935856491854), ('neurons', 0.024880075943279626), ('pain', 0.022075344271670638), ('induced', 0.019777675090132483), ('spinal', 0.019444035778044322), ('cb1', 0.01827331146175933), ('in', 0.017343767506238547), ('the', 0.01667749517958754), ('receptors', 0.015948543736173788), ('activation', 0.014513469850604645)]"
866,27570111,11,0.7653014242581108,"[('images', 0.0327738656246845), ('image', 0.03233503456632612), ('ct', 0.026638467938006134), ('imaging', 0.022368768167110042), ('mri', 0.016137504383382965), ('quality', 0.015798743596333344), ('perfusion', 0.014336984748658776), ('and', 0.012776755220385228), ('the', 0.012324640442385905), ('contrast', 0.012277670244472126)]"
867,27570140,22,1.0,"[('women', 0.03672299346659249), ('delivery', 0.0277952937087081), ('pregnancies', 0.02674679457058733), ('birth', 0.023658376929019908), ('maternal', 0.023117931978794467), ('pregnancy', 0.021752376713836567), ('cerclage', 0.021211792703738002), ('preterm', 0.018429669129024724), ('fetal', 0.018165541125410196), ('perinatal', 0.015213859148952392)]"
868,27570362,0,1.0,"[('care', 0.01661404121949472), ('health', 0.01653035088895527), ('and', 0.014253381261066646), ('to', 0.01357081811249888), ('the', 0.01287944443774443), ('students', 0.012650658491262469), ('of', 0.012619649430654406), ('their', 0.010728823334311785), ('in', 0.010548218670504633), ('with', 0.010418547545563666)]"
869,27570556,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
870,27570685,1,1.0,"[('brain', 0.0177570961480915), ('to', 0.013991035359728237), ('the', 0.013679391588768712), ('in', 0.013394658721284718), ('task', 0.012938730870762886), ('that', 0.012481586141526307), ('we', 0.011830284138530253), ('of', 0.011487759566176734), ('children', 0.010549255065789123), ('and', 0.010475827346210083)]"
871,27570938,0,1.0,"[('care', 0.01661404121949472), ('health', 0.01653035088895527), ('and', 0.014253381261066646), ('to', 0.01357081811249888), ('the', 0.01287944443774443), ('students', 0.012650658491262469), ('of', 0.012619649430654406), ('their', 0.010728823334311785), ('in', 0.010548218670504633), ('with', 0.010418547545563666)]"
872,27570955,0,1.0,"[('care', 0.01661404121949472), ('health', 0.01653035088895527), ('and', 0.014253381261066646), ('to', 0.01357081811249888), ('the', 0.01287944443774443), ('students', 0.012650658491262469), ('of', 0.012619649430654406), ('their', 0.010728823334311785), ('in', 0.010548218670504633), ('with', 0.010418547545563666)]"
873,27570972,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
874,27571223,25,0.6461009872639392,"[('eyes', 0.04829299322614554), ('macular', 0.026145334788531413), ('thickness', 0.025109384729077627), ('glaucoma', 0.023045842801688098), ('corneal', 0.021416702705550603), ('eye', 0.020897553122520972), ('retinal', 0.020857127323317366), ('cataract', 0.019169166661273062), ('choroidal', 0.018082418185469837), ('laser', 0.01738947960631166)]"
875,27571385,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
876,27571883,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
877,27572131,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
878,27572277,5,0.5359187315846743,"[('liver', 0.01603673789463761), ('diet', 0.015430108031936148), ('in', 0.015266115568169444), ('rats', 0.014976566220082376), ('and', 0.01454143616312787), ('mice', 0.014442482257286029), ('induced', 0.014281638533394155), ('of', 0.01332513859441313), ('insulin', 0.013194536147214626), ('diabetic', 0.012774515058531834)]"
879,27572614,6,0.5162059076308664,"[('patients', 0.019998637804801704), ('ventricular', 0.017856742605899967), ('artery', 0.01616753638397962), ('aortic', 0.015882182461490618), ('valve', 0.015619264027079341), ('pulmonary', 0.014549706462033588), ('with', 0.013786369936130504), ('after', 0.013755927235820507), ('was', 0.013657326409490553), ('the', 0.013219380336619688)]"
880,27573109,35,0.8415371122067714,"[('isolates', 0.03829916301581201), ('aureus', 0.03721346378653512), ('resistance', 0.03329797851390329), ('baumannii', 0.030510389939152362), ('strains', 0.026681454810268027), ('colistin', 0.026513417767674727), ('genome', 0.025105700211593), ('staphylococcus', 0.02325550324178754), ('mcr1', 0.01729009827863886), ('aac6ibcr', 0.01729009827863886)]"
881,27573199,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
882,27573470,5,0.8986699828301755,"[('liver', 0.01603673789463761), ('diet', 0.015430108031936148), ('in', 0.015266115568169444), ('rats', 0.014976566220082376), ('and', 0.01454143616312787), ('mice', 0.014442482257286029), ('induced', 0.014281638533394155), ('of', 0.01332513859441313), ('insulin', 0.013194536147214626), ('diabetic', 0.012774515058531834)]"
883,27573702,-1,0.0,"[('the', 0.013393350396423203), ('of', 0.013229258249195705), ('and', 0.012924338404215108), ('in', 0.011961798872556275), ('to', 0.01154081283097149), ('with', 0.010079759158206514), ('for', 0.009843101802945089), ('were', 0.009227416479646729), ('was', 0.008787888540943018), ('is', 0.007964598628756902)]"
