,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
SO_2017_06_11_Instance_58269,1419,1423,gene,SO:0000704,16611361
SO_2017_06_11_Instance_29727,322,329,gene,SO:0000704,16628246
SO_2017_06_11_Instance_58467,211,215,gene,SO:0000704,16628246
SO_2017_06_11_Instance_58469,571,578,homologous_region,SO:0000853,16628246
SO_2017_06_11_Instance_58471,988,994,allele,SO:0001023,16628246
SO_2017_06_11_Instance_25545,159,182,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_31345,1557,1564,gene,SO:0000704,16670015
SO_2017_06_11_Instance_35733,530,537,gene,SO:0000704,16670015
SO_2017_06_11_Instance_37013,1478,1485,genome,SO:0001026,16670015
SO_2017_06_11_Instance_59097,0,6,genome,SO:0001026,16670015
SO_2017_06_11_Instance_59099,44,47,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_59101,184,187,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_59105,362,365,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_59107,452,455,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_59109,456,463,allele,SO:0001023,16670015
SO_2017_06_11_Instance_59117,850,853,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_59123,1028,1031,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_59125,1293,1296,QTL,SO:0000771,16670015
SO_2017_06_11_Instance_25423,149,165,insertion_site,SO:0000366,16700629
SO_2017_06_11_Instance_59801,97,102,gene,SO:0000704,16700629
SO_2017_06_11_Instance_59803,597,601,gene,SO:0000704,16700629
SO_2017_06_11_Instance_28805,422,429,gene,SO:0000704,16787536
SO_2017_06_11_Instance_59911,490,494,gene,SO:0000704,16787536
SO_2017_06_11_Instance_19223,1508,1512,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60253,12,16,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60255,65,69,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60257,75,85,transposable_element,SO:0000101,16800892
SO_2017_06_11_Instance_60259,149,170,transposable_element,SO:0000101,16800892
SO_2017_06_11_Instance_60261,335,345,transposable_element,SO:0000101,16800892
SO_2017_06_11_Instance_60263,450,460,transposable_element,SO:0000101,16800892
SO_2017_06_11_Instance_60265,461,467,vector_replicon,SO:0000440,16800892
SO_2017_06_11_Instance_60267,600,605,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60269,631,641,transposable_element,SO:0000101,16800892
SO_2017_06_11_Instance_60271,718,722,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60273,770,774,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60275,899,909,transposable_element,SO:0000101,16800892
SO_2017_06_11_Instance_60277,916,920,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60279,1044,1049,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60281,1096,1104,promoter,SO:0000167,16800892
SO_2017_06_11_Instance_60283,1130,1134,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60285,1196,1200,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60287,1211,1217,vector_replicon,SO:0000440,16800892
SO_2017_06_11_Instance_60289,1320,1329,transgene,SO:0000902,16800892
SO_2017_06_11_Instance_60291,1397,1401,gene,SO:0000704,16800892
SO_2017_06_11_Instance_60293,1411,1418,vector_replicon,SO:0000440,16800892
SO_2017_06_11_Instance_31483,931,936,inversion_site,SO:0000948,16870721
SO_2017_06_11_Instance_40599,442,450,gene_cassette,SO:0005853,16870721
SO_2017_06_11_Instance_61337,13,17,gene,SO:0000704,16870721
SO_2017_06_11_Instance_61339,1280,1288,plasmid,SO:0000155,16870721
SO_2017_06_11_Instance_33431,937,944,gene,SO:0000704,16968134
SO_2017_06_11_Instance_61843,119,123,gene,SO:0000704,17002498
SO_2017_06_11_Instance_61845,429,435,floxed,SO:0000359,17002498
SO_2017_06_11_Instance_61847,436,442,allele,SO:0001023,17002498
SO_2017_06_11_Instance_61849,553,561,promoter,SO:0000167,17002498
SO_2017_06_11_Instance_61851,663,669,floxed,SO:0000359,17002498
SO_2017_06_11_Instance_61853,670,676,allele,SO:0001023,17002498
SO_2017_06_11_Instance_61855,705,714,transgene,SO:0000902,17002498
SO_2017_06_11_Instance_61857,1248,1252,gene,SO:0000704,17002498
SO_2017_06_11_Instance_10799,429,436,gene,SO:0000704,17020410
SO_2017_06_11_Instance_62177,67,74,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62179,160,167,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62181,180,184,gene,SO:0000704,17020410
SO_2017_06_11_Instance_62183,499,506,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62185,966,973,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62187,1041,1048,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62189,1186,1192,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62191,1272,1278,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62193,1461,1468,allele,SO:0001023,17020410
SO_2017_06_11_Instance_62195,1543,1550,allele,SO:0001023,17020410
SO_2017_06_11_Instance_92563,378,385,allele,SO:0001023,17020410
SO_2017_06_11_Instance_92565,880,887,allele,SO:0001023,17020410
SO_2017_06_11_Instance_92567,1304,1311,allele,SO:0001023,17020410
SO_2017_06_11_Instance_26495,0,7,gene,SO:0000704,17022820
SO_2017_06_11_Instance_30287,415,422,gene,SO:0000704,17022820
SO_2017_06_11_Instance_10955,386,393,gene,SO:0000704,17029558
SO_2017_06_11_Instance_10957,466,473,gene,SO:0000704,17029558
SO_2017_06_11_Instance_11019,1280,1287,gene,SO:0000704,17029558
SO_2017_06_11_Instance_10343,308,315,polypeptide_domain,SO:0000417,17069463
SO_2017_06_11_Instance_11493,412,419,gene,SO:0000704,17069463
SO_2017_06_11_Instance_11535,803,809,polypeptide_domain,SO:0000417,17069463
SO_2017_06_11_Instance_11537,828,834,polypeptide_domain,SO:0000417,17069463
SO_2017_06_11_Instance_11623,1320,1331,gene,SO:0000704,17069463
SO_2017_06_11_Instance_62943,184,190,genome,SO:0001026,17083276
SO_2017_06_11_Instance_62945,456,460,gene,SO:0000704,17083276
SO_2017_06_11_Instance_27229,0,7,gene,SO:0000704,17194222
SO_2017_06_11_Instance_63179,728,735,allele,SO:0001023,17194222
SO_2017_06_11_Instance_63481,814,818,gene,SO:0000704,17201918
SO_2017_06_11_Instance_12153,316,323,gene,SO:0000704,17206865
SO_2017_06_11_Instance_12155,1550,1557,gene,SO:0000704,17206865
SO_2017_06_11_Instance_63637,124,131,allele,SO:0001023,17206865
SO_2017_06_11_Instance_63639,145,149,gene,SO:0000704,17206865
SO_2017_06_11_Instance_63641,819,826,allele,SO:0001023,17206865
SO_2017_06_11_Instance_63643,920,926,allele,SO:0001023,17206865
SO_2017_06_11_Instance_63647,1325,1332,allele,SO:0001023,17206865
SO_2017_06_11_Instance_63649,1357,1361,gene,SO:0000704,17206865
SO_2017_06_11_Instance_63651,1434,1441,allele,SO:0001023,17206865
SO_2017_06_11_Instance_12511,101,124,QTL,SO:0000771,17244351
SO_2017_06_11_Instance_12513,367,390,QTL,SO:0000771,17244351
SO_2017_06_11_Instance_12515,771,778,genome,SO:0001026,17244351
SO_2017_06_11_Instance_12519,1542,1549,gene,SO:0000704,17244351
SO_2017_06_11_Instance_19175,79,84,gene,SO:0000704,17244351
SO_2017_06_11_Instance_19177,344,349,gene,SO:0000704,17244351
SO_2017_06_11_Instance_19179,705,710,gene,SO:0000704,17244351
SO_2017_06_11_Instance_19181,1262,1267,gene,SO:0000704,17244351
SO_2017_06_11_Instance_64049,17,23,genome,SO:0001026,17244351
SO_2017_06_11_Instance_64051,247,252,gene,SO:0000704,17244351
SO_2017_06_11_Instance_64053,392,395,QTL,SO:0000771,17244351
SO_2017_06_11_Instance_64055,446,452,genome,SO:0001026,17244351
SO_2017_06_11_Instance_64057,503,509,genome,SO:0001026,17244351
SO_2017_06_11_Instance_64059,613,616,QTL,SO:0000771,17244351
SO_2017_06_11_Instance_64061,638,642,gene,SO:0000704,17244351
SO_2017_06_11_Instance_64063,973,976,QTL,SO:0000771,17244351
SO_2017_06_11_Instance_64065,1038,1043,gene,SO:0000704,17244351
SO_2017_06_11_Instance_64067,1146,1151,gene,SO:0000704,17244351
SO_2017_06_11_Instance_64069,1220,1223,QTL,SO:0000771,17244351
SO_2017_06_11_Instance_64071,1346,1351,gene,SO:0000704,17244351
SO_2017_06_11_Instance_35787,510,516,polypeptide_domain,SO:0000417,17425782
SO_2017_06_11_Instance_64559,106,110,gene,SO:0000704,17425782
SO_2017_06_11_Instance_64561,394,403,orthologous_region,SO:0000855,17425782
SO_2017_06_11_Instance_64565,979,988,transgene,SO:0000902,17425782
SO_2017_06_11_Instance_64567,1167,1172,gene,SO:0000704,17425782
SO_2017_06_11_Instance_11895,28,35,homologous_region,SO:0000853,17447844
SO_2017_06_11_Instance_29485,213,220,sequence_variant,SO:0001060,17465682
SO_2017_06_11_Instance_32525,442,449,sequence_variant,SO:0001060,17465682
SO_2017_06_11_Instance_36237,956,963,sequence_variant,SO:0001060,17465682
SO_2017_06_11_Instance_65453,423,427,gene,SO:0000704,17565376
SO_2017_06_11_Instance_12471,463,465,base_pair,SO:0000028,17590087
SO_2017_06_11_Instance_12485,885,892,genome,SO:0001026,17590087
SO_2017_06_11_Instance_171334,451,459,inframe,SO:0001817,17590087
SO_2017_06_11_Instance_171336,673,681,inframe,SO:0001817,17590087
SO_2017_06_11_Instance_171338,1366,1374,inframe,SO:0001817,17590087
SO_2017_06_11_Instance_37271,238,245,gene,SO:0000704,17590087
SO_2017_06_11_Instance_39657,1214,1218,gene_member_region,SO:0000831,17590087
SO_2017_06_11_Instance_65533,1233,1238,exon,SO:0000147,17590087
SO_2017_06_11_Instance_65537,1400,1404,gene,SO:0000704,17590087
SO_2017_06_11_Instance_33311,1140,1148,sequence_variant,SO:0001060,17608565
SO_2017_06_11_Instance_36541,1393,1400,sequence_variant,SO:0001060,17608565
SO_2017_06_11_Instance_29975,134,141,gene,SO:0000704,17677002
SO_2017_06_11_Instance_38741,1031,1038,gene,SO:0000704,17677002
SO_2017_06_11_Instance_39325,1283,1290,gene,SO:0000704,17677002
SO_2017_06_11_Instance_66153,299,303,gene,SO:0000704,17677002
SO_2017_06_11_Instance_66155,824,828,gene,SO:0000704,17677002
SO_2017_06_11_Instance_66555,330,338,orthologous_region,SO:0000855,17696610
SO_2017_06_11_Instance_66563,1036,1041,gene,SO:0000704,17696610
